run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om270,0.9891239544298231,0.0587822963320555,22.041441340153064,242.85285552862524,359.3137773084276,18.306603604433942,291.4566036044339,75.16488841802429,False,436.1930661513723,26,348.3760698326333,18.244427148825796,18.36878006004208,5.439037086427685,-14.314120138586937,19.753157225014622,12.759560370461116,-21.394062038317056,34.153622408778176,-0.698482611257986,7.835493881531822,2.989870588761029,-1.8165142140601187,0.339922950532797,1.7361861623080546,0,1.25,-90.0,90.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om90,0.980115224167108,0.0190243141171677,25.44435169772675,353.55120741447035,354.4161414696068,20.132677593228163,293.28267759322813,90.0,False,546.7016393403592,27,354.2602858251373,20.086928913947954,20.178426272508375,12.604636796070722,-14.297542061928242,26.902178857998962,23.868762963146693,-23.0149188855828,46.883681848729495,3.32420620872781,10.404928212694507,4.81594457755525,9.292688378625458,7.505522660175833,1.0702701847372984,0,1.25,-90.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om0,1.0750200545392623,0.0814512870503396,23.202493263690112,141.16451785494752,407.1201890378752,-9.904936567728456,263.24506343227154,34.51810784106126,False,477.5305973737001,81,295.3999546172717,-9.248693130918193,-10.561180004538723,-13.760527629275806,-39.05379069413772,25.29326306486191,-0.42946842496389726,-44.81134572042836,44.38187729546446,-26.34017678451334,8.152736386175825,-25.22166958340137,-15.005543009485132,-18.859641765170693,2.185615693870533,0,1.5,0.0,0.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om180,0.9086086037726888,0.113692307311723,23.92686294093749,250.50911775146824,316.3465173768339,40.640918862918866,313.79091886291883,90.0,False,499.2389636865116,33,414.829444328797,40.642434699691876,40.639403026145864,24.703509076024222,3.7706256484294736,20.93288342759475,31.583179851917173,-4.777486608227584,36.360666460144756,18.737819716601397,7.86198261915526,25.324185847245953,17.007105267395936,19.604394940129332,2.8765330484361886,0,1.5,0.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om270,1.0212266638415275,0.0643257982348133,23.360947698113435,356.18714410666945,376.9476226920506,10.09786127143489,283.2478612714349,61.37544904657465,False,476.0254336754067,27,326.9295830015212,9.93607103189244,10.259651510977339,0.24561088434182743,-22.992969455962072,23.238580340303898,11.220861474343979,-30.28855693939205,41.50941841373603,-8.235483261314815,8.919853396483251,-5.218871744238022,-3.3552131101772567,-4.853503251553061,2.40316860253932,0,1.5,0.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om0,0.9086086037726888,0.113692307311723,23.92686294093749,250.50911775146824,316.3465173768339,40.640918862918866,313.79091886291883,90.0,False,499.2389636865116,33,414.829444328797,40.642434699691876,40.639403026145864,24.703509076024222,3.7706256484294736,20.93288342759475,31.583179851917173,-4.777486608227584,36.360666460144756,18.737819716601397,7.86198261915526,25.324185847245953,17.007105267395936,19.604394940129332,2.8765330484361886,0,1.5,0.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om180,1.0750200558716427,0.0814512880900699,23.20249327114133,141.16451758515004,407.1201897947525,-9.904936771765033,263.2450632282349,34.51810784106126,False,477.53059738480545,81,295.39995391021773,-9.248693332065432,-10.561180211464634,-13.760527749346162,-39.053790839716285,25.293263090370125,-0.42946852974896904,-44.81134585759759,44.38187732784862,-26.340176924172077,8.152736401791238,-25.221669787437946,-15.005543114270203,-18.85964188524105,2.1856156999701515,0,1.5,0.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om90,1.0212266638415275,0.0643257982348133,23.360947698113435,356.18714410666945,376.9476226920506,10.09786127143489,283.2478612714349,61.37544904657465,False,476.0254336754067,27,326.9295830015212,9.93607103189244,10.259651510977339,0.24561088434182743,-22.992969455962072,23.238580340303898,11.220861474343979,-30.28855693939205,41.50941841373603,-8.235483261314815,8.919853396483251,-5.218871744238022,-3.3552131101772567,-4.853503251553061,2.40316860253932,0,1.5,0.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om0,1.0212266638415275,0.0643257982348133,23.360947698113435,356.18714410666945,376.9476226920506,10.09786127143489,283.2478612714349,61.37544904657465,False,476.0254336754067,27,326.9295830015212,9.93607103189244,10.259651510977339,0.24561088434182743,-22.992969455962072,23.238580340303898,11.220861474343979,-30.28855693939205,41.50941841373603,-8.235483261314815,8.919853396483251,-5.218871744238022,-3.3552131101772567,-4.853503251553061,2.40316860253932,0,1.5,0.0,270.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om270,0.9086086040484996,0.113692307196398,23.92686294730985,250.5091179456564,316.3465175208757,40.64091877671025,313.7909187767102,90.0,False,499.2389633770905,33,414.82944407144134,40.64243461351146,40.63940293990905,24.703508995055827,3.7706255816146212,20.932883413441207,31.58317976299901,-4.777486673304331,36.36066643630334,18.737819647714087,7.861982619987462,25.324185761037338,17.007105178477772,19.60439485916094,2.8765330467988024,0,1.5,0.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om90,1.0750200558716427,0.0814512880900699,23.20249327114133,141.16451758515004,407.1201897947525,-9.904936771765033,263.2450632282349,34.51810784106126,False,477.53059738480545,81,295.39995391021773,-9.248693332065432,-10.561180211464634,-13.760527749346162,-39.053790839716285,25.293263090370125,-0.42946852974896904,-44.81134585759759,44.38187732784862,-26.340176924172077,8.152736401791238,-25.221669787437946,-15.005543114270203,-18.85964188524105,2.1856156999701515,0,1.5,0.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om180,1.0212266638415275,0.0643257982348133,23.360947698113435,356.18714410666945,376.9476226920506,10.09786127143489,283.2478612714349,61.37544904657465,False,476.0254336754067,27,326.9295830015212,9.93607103189244,10.259651510977339,0.24561088434182743,-22.992969455962072,23.238580340303898,11.220861474343979,-30.28855693939205,41.50941841373603,-8.235483261314815,8.919853396483251,-5.218871744238022,-3.3552131101772567,-4.853503251553061,2.40316860253932,0,1.5,0.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om270,1.0750200558716427,0.0814512880900699,23.20249327114133,141.16451758515004,407.1201897947525,-9.904936771765033,263.2450632282349,34.51810784106126,False,477.53059738480545,81,295.39995391021773,-9.248693332065432,-10.561180211464634,-13.760527749346162,-39.053790839716285,25.293263090370125,-0.42946852974896904,-44.81134585759759,44.38187732784862,-26.340176924172077,8.152736401791238,-25.221669787437946,-15.005543114270203,-18.85964188524105,2.1856156999701515,0,1.5,0.0,90.0,270.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om90,0.9086086037726888,0.113692307311723,23.92686294093749,250.50911775146824,316.3465173768339,40.640918862918866,313.79091886291883,90.0,False,499.2389636865116,33,414.829444328797,40.642434699691876,40.639403026145864,24.703509076024222,3.7706256484294736,20.93288342759475,31.583179851917173,-4.777486608227584,36.360666460144756,18.737819716601397,7.86198261915526,25.324185847245953,17.007105267395936,19.604394940129332,2.8765330484361886,0,1.5,0.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om0,1.0770062825618545,0.0855007096138735,23.43737636363521,140.82899639057436,408.2490148510946,-43.742044947634035,229.40795505236593,,True,483.03872735719926,69,294.41160050336185,-43.74206163235868,-43.74202826290941,-40.52765413086538,-57.41380960375342,16.886155472888042,-33.13175352492433,-61.94246662281815,28.810713097893824,-46.90556181851252,7.113660953936886,-59.05877796330695,-47.707828109445565,-45.626768266760266,2.133273951425599,0,1.5,30.0,0.0,0.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om180,0.9040500890084144,0.1167226733894383,23.18563911800247,246.712632370088,313.9688268803921,42.15650107763374,315.3065010776337,90.0,False,494.46236961646315,34,419.1716856941495,42.15739135621391,42.1556107990536,25.558602473302436,5.078613326993127,20.479989146309308,32.32448526733302,-3.263374191666665,35.58785945899968,19.595986136173153,7.596424503507777,26.83976806196083,17.74841068281178,20.45948833740755,3.0016545545326814,1,1.5,30.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om270,0.9928237883050516,0.1251273334971578,23.23631348680715,287.4954560973929,361.331689725112,18.077926090999725,291.2279260909997,75.16488841802429,False,400.2136401576812,26,347.92090412980855,18.098390790414257,18.057461391585186,2.8874774374547068,-13.652950670141061,16.54042810759577,8.492301495855619,-20.326851639834633,28.81915313569025,-0.9892864977217405,7.0827644904050535,2.761193075326812,-6.083773088665616,-2.2116366984401816,3.497305727979784,0,1.5,30.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om0,0.9270055377622884,0.1015084240635654,24.329206528642725,254.5936779408907,326.00276471540207,35.000716896455835,308.15071689645583,90.0,False,491.99616855850905,32,397.99953121077175,35.007285269778166,34.99414852313352,20.349475456681517,-0.7310806190966996,21.08055607577822,27.407188681225392,-9.186581135545227,36.59376981677062,14.396992873668003,8.134844409616893,19.68398388078292,12.831114096704157,15.250361320786629,2.565390124574687,0,1.5,30.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om180,1.0609028603812232,0.0679252508904427,23.044777209836248,136.91558235591006,399.1271039464125,-1.8364853881981926,271.3135146118018,46.23825730732021,False,480.07881682621354,41,303.005906392899,-1.714049589647321,-1.958921186749064,-8.254788670848889,-33.14368272262084,24.88889405177195,4.41286274806557,-39.43140661854096,43.84426936660653,-20.025166343831227,8.111589467342188,-17.153218403871104,-10.163211836455666,-13.353902806743777,2.0365700723017897,0,1.5,30.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om270,1.098892022402589,0.0853558457740039,21.69160003837096,120.77943712991576,420.75600334082833,-45.85346873097105,227.29653126902892,,True,452.16724015677505,36,282.7977412685358,-45.853483841926824,-45.8534536200153,-43.26410990269231,-59.17209872440621,15.9079888217139,-36.21562065141743,-63.3283946164755,27.112773965058068,-49.23893980292076,6.810064075286995,-61.17020174664397,-50.79169523593867,-48.3632240385872,1.914523103861192,0,1.5,30.0,180.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om90,1.0175893542939871,0.041585369431535,23.286500551743977,357.1852177077208,374.9355518150238,10.893352422104657,284.04335242210465,64.15806723683289,False,475.2791608093224,27,328.87349317472615,10.738562303175158,11.048142541034156,0.9766966728355975,-22.178751931272505,23.155448604108102,11.608772027074547,-29.47292501857568,41.08169704565023,-7.351612375630563,8.946815385502717,-4.423380593568256,-2.967302557446688,-4.122417463059291,2.185495890077436,1,1.5,30.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om270__om0,1.0187112410058103,0.0601744325785075,24.34282204095638,357.2700586297773,375.55576928385096,10.648432230825906,283.7984322308259,64.15806723683289,False,494.08095286610006,34,328.4608753947083,10.496982548095875,10.799881913555932,1.7144033092700823,-22.541221010023687,24.25562431929377,13.051580406754997,-30.137555370018156,43.189135776773156,-7.057626324695178,9.406705451055004,-4.668300784847007,-1.524494177766238,-3.384710826624806,2.289736260879748,0,1.5,30.0,270.0,0.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om270__om180,2.311459246265036,0.5512824242902861,32.952435177983766,70.04527331166464,1283.5924426124411,-83.39444776992752,189.75555223007245,,True,603.9088363607481,11,76.3297211990938,-83.39444896467087,-83.39444657518415,-65.0989783119226,-90.59223672657131,25.49325841464872,-50.44018061557,-91.36550384201104,40.92532322644104,-77.15097909732698,12.976845460735063,-98.71118078560043,-65.01625520009124,-70.19809244781749,4.20605435749709,1,1.5,30.0,270.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om270__om270,0.9274970598502246,0.0935349502241204,24.684980054111097,257.53075946641127,326.2620816100092,34.72293758552411,307.8729375855241,90.0,False,502.2639945361806,32,397.265805378801,34.72959460038419,34.71628057066405,20.63862934181173,-1.1662183082525246,21.804847650064254,28.09760841990334,-9.822196423025353,37.9198048429287,14.41597074692889,8.419687333660264,19.406204569851194,13.521533835382106,15.53951520591684,2.441661274515735,0,1.5,30.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om270__om90,1.0633265343125884,0.0791873491730988,23.448582024108333,157.2177918418539,400.4956169449426,-2.676264688871571,270.4737353111284,44.4270040008057,False,474.3375531996118,43,301.87751724897504,-2.5992542445032814,-2.7532751332398613,-9.162479949348404,-33.589598184412026,24.427118235063624,3.2194189447809096,-39.738155054362885,42.9575739991438,-20.809283464488654,7.939613067058758,-17.992997704544486,-11.356655639740325,-14.261594085243292,1.973278007251636,0,1.5,30.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om90__om180,1.0209249749544975,0.0660902176094068,22.313811684289448,353.8995097937569,376.7805992776128,10.26449527386066,283.41449527386067,61.37544904657465,False,458.43977335739163,31,327.1606303040215,10.125474412557955,10.403516135163366,-0.5080553691008509,-22.708388322987393,22.20033295388654,9.914769636785579,-29.68448160215937,39.599251238944944,-8.530169424344091,8.519844738469398,-5.052237741812252,-4.6613049477356565,-5.607169504995739,2.237994708269172,0,1.5,30.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om90__om270,1.0661377400240546,0.0634160314235695,22.882302737324647,128.819099637807,402.0849020960378,-4.227860292444597,268.9221397075554,42.670233871257594,False,474.1541145610077,54,299.94839205511346,-3.8864553139027986,-4.569265270986396,-10.254834150268014,-35.00045574351966,24.745621593251645,2.4507766086766423,-41.09314865219047,43.54392526086711,-22.065058788079373,8.058779963811752,-19.54459330811751,-12.125297975844592,-15.353948286162902,1.9399896704272903,0,1.5,30.0,90.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om90__om90,0.9048641388799288,0.11162403667002,23.102679626607404,241.4584668187088,314.3929911161711,41.831532181618954,314.98153218161895,90.0,False,502.4069907694939,34,418.17110081521037,41.83240334261823,41.83066102061967,25.85494958321153,4.705272698515943,21.149676884695587,33.08279139258457,-3.7206803586108967,36.80347175119547,19.424252195532716,7.768079444205407,26.51479916594604,18.50671680806333,20.75583544731664,2.934294696137278,1,1.5,30.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om0__om0,1.0706488794110347,0.0761578026439939,23.692963565885087,136.58259763004438,404.6396073136154,-6.588336494171667,266.56166350582834,39.2964802391875,False,488.5875375943686,56,297.69197221165183,-6.140210298883004,-7.036462689460333,-11.067885863593864,-36.8050939596498,25.737208096055937,2.3149286518125067,-42.86781786358302,45.18274651539553,-23.627754379824946,8.344288555070612,-21.90506950984458,-12.261145932708729,-16.166999999488752,2.138665804934337,0,1.5,60.0,0.0,0.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om0__om180,0.914373360380201,0.1105435793640417,22.60381442423305,247.56731326411688,319.3619250273802,38.97996062438907,312.12996062438907,90.0,False,477.5328065918456,33,409.4688459204432,38.98283514817592,38.977086100602236,22.401137921131497,2.6919925018554993,19.709145419276,28.92288532760796,-5.283673134322952,34.20655846193091,16.71280880731268,7.425049412268548,23.66322760871616,14.346810743086726,17.302023785236607,2.7687055234155658,0,1.5,60.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om0__om270,1.0201501785013458,0.0567193617802323,23.547602413105963,352.3095041967002,376.3517633423298,10.321227605995643,283.47122760599564,61.37544904657465,False,474.7921088669658,27,327.46856866869746,10.16878380135752,10.47367141063377,0.4104142853915338,-22.686204761837608,23.09661904722914,11.148320296144039,-29.924066343449287,41.072386639593326,-7.917721305969283,8.914664075831709,-4.9955054096772695,-3.427754288377196,-4.688699850503355,2.733402455326336,1,1.5,60.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om0__om90,1.4378879101100908,0.2886066544243749,29.127300787224254,76.40448276717358,629.7748868812992,-66.02077841077762,207.12922158922237,,True,564.879224523778,20,171.88302389191156,-66.02078629874178,-66.02077052281346,-54.15258871733808,-76.41484734215699,22.262258624818912,-42.34677281441489,-79.15246263585196,36.80568982143707,-63.890023620584174,10.555608485745068,-81.33751142645053,-56.92284739893613,-59.25170285323296,3.2492791030634525,1,1.5,60.0,0.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om180__om0,0.9608202436664308,0.0811552634604784,23.988732810865777,254.4375076942956,344.0020315958825,25.5947976810528,298.7447976810528,90.0,False,468.78831869081944,30,369.78453563606666,25.619057683813516,25.57053767829208,12.665680309712798,-8.118441030457936,20.784121340170735,19.87347761971957,-16.06968781833597,35.943165438055544,6.693016203660582,8.287800802727617,10.278064665379887,5.297403035198334,7.566566173817909,2.194611630446276,0,1.5,60.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om180__om180,1.0334875168568076,0.0517174764304936,23.331497523445226,135.79606750819397,383.7564105408122,6.627606928758302,279.7776069287583,56.4426902380793,False,497.6112697237775,31,318.98425327919716,6.444845876667557,6.8103679808490485,-0.9930236324893924,-26.105050408236455,25.11202677574706,11.268862425712449,-33.23895112301472,44.50781354872717,-11.686013727556988,8.800867306299361,-8.68912608691461,-3.3072121588087864,-6.092137768384281,1.8896942953481708,0,1.5,60.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om180__om270,1.0125058881252114,0.0312066660031809,22.967830513698825,183.68248938104296,372.1295232844972,12.191157567745451,285.3411575677454,64.15806723683289,False,473.5284242733022,24,332.05849260990107,11.995058021386548,12.387257114104361,2.420073162675787,-20.667546388269493,23.08761955094528,12.460232783426045,-27.965077114603933,40.42530989802998,-6.0395635282652,8.856258564967973,-3.125575447927462,-2.11584180109519,-2.6790409732191014,0.6392625528957024,0,1.5,60.0,180.0,270.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om180__om90,1.0131995381553751,0.006693437887249,23.14349243484623,294.3075147104892,372.5119978894082,11.96012942121689,285.11012942121687,64.15806723683289,False,469.69367969412434,26,331.44990313912524,11.78180721246406,12.13845162996972,1.7931300698577486,-20.952145337076963,22.745275406934713,11.742538042345819,-28.255079351268062,39.99761739361388,-6.275303683175162,8.847624290068339,-3.3566035944560237,-2.833536542175416,-3.30598406603714,1.4676731046471096,1,1.5,60.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om270__om0,1.018395051905461,0.0545987019174289,24.607296413248807,353.007225304494,375.3809345200211,10.675385796010305,283.82538579601027,64.15806723683289,False,493.54070498559844,31,328.55937177478523,10.523122652003991,10.82764894001662,1.706749487541905,-22.437116769207314,24.14386625674922,12.878590325678461,-30.07008557149626,42.948675897174724,-6.930267446256337,9.41154964759129,-4.641347219662608,-1.697484258842774,-3.3923646483529835,1.877557992438923,0,1.5,60.0,270.0,0.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om270__om180,1.4119759904589813,0.2573047502156421,24.324195356061068,77.40892353123054,612.8282234606945,-65.1608627026504,207.98913729734957,,True,458.2720505967167,21,176.61106470725701,-65.16086881910519,-65.16085658619566,-56.87667159678676,-75.39221765525303,18.515546058466278,-47.40514128140286,-78.03026317361109,30.625121892208227,-64.56484148372826,8.94902776531832,-80.47759571832331,-61.9812158659241,-61.97578573268164,3.411907097624047,1,1.5,60.0,270.0,180.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om270__om270,0.9545289365692792,0.0551404056677649,25.01616268235385,269.98888066673913,340.6288577735137,26.9226825874065,300.07268258740646,90.0,False,511.74811173093775,30,374.0082403388794,26.93791631865533,26.907448856157654,15.694800085763248,-7.8727801364982515,23.567580222261498,24.493096328920554,-16.51580625306473,41.00890258198528,8.522738603542637,9.247344317185426,11.605949571733586,9.91702174439932,10.59568594986836,1.7135371519064644,0,1.5,60.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om270__om90,1.0345885351492123,0.0558805337385765,23.259796678018244,185.7882763584703,384.3698219277811,6.4346604722234995,279.5846604722235,56.4426902380793,False,458.95713414048754,30,318.37718847573586,6.292907462580178,6.576413481866819,-3.0781917021129024,-25.458186889244246,22.379995187131343,7.321743737403473,-32.18966429077446,39.51140802817793,-12.249379638484863,7.95463193124886,-8.882072543449414,-7.254330847117762,-8.17730583800779,1.431145445237927,0,1.5,60.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om90__om0,1.021313184129059,0.3251657078987346,17.86700848485674,12.2330787285168,376.995527298271,16.86716131449491,290.0171613144949,70.81186354627908,False,669.1510677226585,27,344.94240835439257,16.707623815649416,17.02669881334041,17.965892992280118,-20.216422070448385,38.182315062728506,41.26381565565476,-28.074760438513316,69.33857609416808,-2.2695683089951695,11.677712707219104,1.5504282988219984,26.687741071133523,12.86677885638523,3.6015224336951888,1,1.5,60.0,90.0,0.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om90__om180,1.016372128982896,0.0636144714720576,21.890775777424484,349.2424078511881,374.2630145059072,11.426942727122183,284.5769427271222,64.15806723683289,False,451.14640342915817,27,330.04501217531424,11.295099792877176,11.558785661367187,0.0687697298665082,-21.558709914650642,21.62747964451715,10.011451569743445,-28.487129098433513,38.498580668176956,-7.574709731711582,8.376477254828247,-3.8897902885507296,-4.564623014777791,-5.03034440602838,1.7925554013365197,0,1.5,60.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om90__om270,1.0457419397359071,0.027483907259949,22.864714193585023,120.1579394631686,390.6021047488388,3.057948847706481,276.20794884770646,52.08179734355447,False,464.40971301784344,36,311.25273020547576,2.9807514304147635,3.1351462649982,-5.705040764026164,-28.983840617031028,23.278799853004863,5.674080885430613,-35.53068040647959,41.2047612919102,-15.80577104748052,7.95500069801154,-12.258784167966432,-8.901993699090621,-10.804154899921052,1.492885959426041,0,1.5,60.0,90.0,270.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om90__om90,0.9233971969096548,0.0852183841459302,22.7583848462594,224.7798952957432,324.10118441823374,35.97933217655613,309.1293321765561,90.0,False,512.9862325126086,32,400.5011292349409,35.982527677197055,35.9761366759152,22.515505068249944,-0.311699542669988,22.82720461091993,31.057034962783614,-8.72767792206331,39.784712884846925,14.909760250859135,8.379966399854133,20.662599160883214,16.48096037826238,17.416390932355057,2.573336899390136,0,1.5,60.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om0__om0,1.0508950051828994,0.0609434262107687,23.70916321681011,133.9218186339796,393.4927927362197,1.565651148038076,274.71565114803803,50.05549481018513,False,496.03127749955803,35,308.66507067453676,1.4761002328717692,1.6552020632043825,-5.026238678704536,-30.510350319145154,25.484111640440616,7.777956531077235,-37.23516881581637,45.01312534689361,-16.725557870430553,8.436104806540452,-13.751081867634838,-6.798118053444,-10.125352814599424,1.985499677961449,0,1.5,90.0,0.0,0.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om0__om180,0.9411664772356484,0.0933608058885213,22.54145926272763,252.10621281196435,333.5012494110833,31.08866924703162,304.2386692470316,90.0,False,457.9545250239311,31,385.8035667455713,31.102600820602902,31.07473767346034,15.826629880442564,-3.533670605659878,19.360300486102442,22.34406726333634,-11.181864494170012,33.52593175750635,10.333794985089845,7.569721600231433,15.771936231358708,7.767992678815103,10.727515744547675,2.407808789644094,0,1.5,90.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om0__om270,1.0176863657769295,0.0268940619892991,23.721659655710177,345.8140758832982,374.9891695940789,10.783867388040651,283.93386738804065,64.15806723683289,False,475.4344758797198,28,328.64523424624025,10.625119654079965,10.942615122001335,0.9450280575368675,-22.130779191737943,23.07580724927481,11.36585994546638,-29.47114724979916,40.83700719526554,-7.279669120150683,8.95989879965569,-4.532865627632262,-3.210214639054856,-4.154086078358021,2.1149993626569774,1,1.5,90.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om0__om90,1.0383783600544902,0.043538913416739,24.462548245024543,144.73318338737718,386.4837456863845,5.122419041499641,278.27241904149963,54.2046324563124,False,499.9494383184343,35,315.8631042804313,4.979574805949456,5.265263277049827,-2.1261917397016736,-27.255074998929558,25.128883259227884,10.09322828378948,-34.397003662934246,44.490231946723725,-12.885286514182537,8.751899827420305,-10.194313974173273,-4.4828463007317545,-7.225305875596562,1.170454157599983,0,1.5,90.0,0.0,90.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om180__om0,0.9914725430845952,0.0514260207616315,23.102248878213462,249.0164331193934,360.59427555501486,17.597372641596277,290.74737264159626,75.16488841802429,False,452.21757000970297,26,346.58661494093707,17.520749722171292,17.67399556102126,5.721152802893237,-15.183204959834118,20.904357762727354,13.607326842947291,-22.589801178967278,36.197128021914565,-0.8172851503615252,8.316356363980661,2.2806396259233637,-0.968747741573944,0.6220386669983489,1.757313773351913,0,1.5,90.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om180__om180,0.996594287891777,0.0403365076647411,24.589986445848645,153.4963290377674,363.3920155869055,16.092890548158767,289.24289054815875,75.16488841802429,False,537.263393959131,23,342.85851538508393,15.941213004138264,16.244568092179268,9.230592864092053,-17.724145510850654,26.954738374942707,20.934118662548922,-25.952582700065076,46.886701362614,-0.8725080745611417,10.253897043043386,0.7761575324858541,6.358044078027687,4.131478728197164,1.8793280038178464,0,1.5,90.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om180__om270,1.0013601975932618,0.0215367756822432,23.33900905738251,229.18176707535972,366.0018475968288,14.940103823080076,288.09010382308,70.81186354627908,False,474.71270932552557,23,339.4049933443962,14.7971963494645,15.083011296695656,4.710807138962565,-18.116970577735522,22.827777716698087,14.136336640012779,-25.641364100926,39.77770074093878,-3.130149712796887,8.982273864510358,-0.3766291925928371,-0.4397379445084564,-0.3883069969323234,1.168608450052088,0,1.5,90.0,180.0,270.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om180__om90,1.0052969128711902,0.0452024804357673,23.033467304036467,197.99152373171623,368.1622993480382,14.059404862720683,287.20940486272065,67.25314872563517,False,472.07505883898955,21,337.01837418290785,13.902076771325236,14.216732954116138,4.056078237569768,-18.779561913527203,22.83564015109697,13.576830665755843,-26.188590270007108,39.76542093576295,-4.087183282310489,8.834446823726742,-1.2573281529522298,-0.9992439187653925,-1.0430358983251207,1.97762907385895,1,1.5,90.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om270__om0,1.0140635381625986,0.0468635756008049,24.02439427019865,346.289826040609,372.98858561127753,11.798319792870148,284.9483197928701,64.15806723683289,False,482.3148515753332,26,331.24186491289635,11.631192375458587,11.965447210281708,2.0970257789645688,-21.33270511184302,23.429730890807587,12.636150453158782,-28.892448507529227,41.52859896068801,-6.097463115638661,9.202813353475973,-3.5184132228027654,-1.939924131362453,-3.0020883569303196,1.900048913898988,0,1.5,90.0,270.0,0.0
