run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om0,1.2075255995643623,0.1114581190322099,25.131055101016656,45.3437463807016,484.6657274703983,-70.6464074918482,202.50359250815177,,True,431.1107856547281,32,234.81181094419435,-70.67074843133709,-70.62206655235931,-66.62320304442085,-83.78807834756469,17.164875303143845,89.2302615164447,False,-58.822637453696665,-87.98829285120271,29.16565539750605,-72.67761547660457,7.865623778723389,-86.091612849997,-73.0327326324296,-70.24815810576366,3.981606316433883,0,0.25,30.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om180,0.9438006279567466,0.2684068964360735,25.14277799667831,180.38918895578695,334.9023409968352,33.56820328414606,306.71820328414606,90.0,False,775.7896232511265,28,396.52768192306996,33.25267849702225,33.88372807126985,35.675392367346205,-3.8597353730190287,39.53512774036523,275.2085631419099,False,55.37079503688277,-13.761054775591955,69.13184981247473,16.311179998715005,12.294892216727256,18.122997925997254,41.16069985814983,32.05043730600338,5.020044551764386,2,0.25,30.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om270,0.901325829838077,0.1349955284600514,27.916761699446223,289.88101028579,312.55072884777525,41.1587109781843,314.3087109781843,90.0,False,562.4946957105815,27,422.6961071520131,41.41258661862107,40.90483533774754,28.776485629021824,3.7714822147876244,25.0050034142342,292.8347855247713,False,37.322968094073644,-6.959668226002632,44.28263632007628,22.543758908350526,9.376519735180757,25.713505620035498,23.11287291534071,25.151530567679,4.0717622816179535,1,0.25,30.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om90,1.4103001899946852,0.2002567632215497,26.191654805935755,111.8277044159024,611.7375465814735,-86.3887856566477,186.76121434335226,,True,417.3649758230646,29,174.60739622237966,-86.43373989906993,-86.34383141422543,-78.76908349846684,-97.36226841272261,18.593184914255772,66.3519518335453,False,-70.00088742430088,-100.61596744701284,30.61508002271195,-86.1200119569079,8.906757178425948,-101.83399101479651,-84.21098260303383,-82.39403855980966,4.541338453036087,0,0.25,30.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om0,1.1263574205131002,0.3157697218069617,27.551812193676103,172.12100027862962,436.6285474924404,-59.68053974542072,213.46946025457925,,True,687.9869606735648,36,282.6536489484409,-59.70372093979989,-59.65735855104152,-46.6319771402193,-73.47103103263409,26.83905389241479,107.4102534767788,False,-32.5427573839465,-78.3590811751432,45.8163237911967,-60.45458592962732,9.530391007219372,-75.12574510356953,-46.752852562679436,-50.25693220156212,5.093274128922198,2,0.25,30.0,90.0,0.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om180,1.24501658888183,0.1468277402997767,19.707404347380397,50.54433436098866,507.4117239193752,-73.81010638622678,199.3398936137732,,True,369.53809534881566,31,221.9118018851442,-73.83624411376901,-73.7839686586845,-71.36168555361773,-86.37787220483924,15.016186651221503,84.32884436208504,False,-64.32818587294932,-89.89175021406272,25.563564341113405,-76.84230950497096,6.862527407497922,-89.25531174437558,-78.53828105168226,-74.98664061496055,4.398244016536854,0,0.25,30.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om270,1.372143451379739,0.1933256472990219,22.50682297855981,62.25978067733916,587.0797035461313,-83.69021712238421,189.45978287761577,,True,379.8552591282014,30,184.1918828497486,-83.72890943357783,-83.6515248111906,-78.52634062471898,-95.28959210799478,16.763251483275795,69.9944840684649,False,-70.42961329865054,-98.51994866089537,28.09033536224483,-84.85136562056907,8.038155264534012,-99.13542248053301,-84.63970847738348,-82.1512956860618,5.040038680101366,2,0.25,30.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om90,0.7211794476627111,0.3006985277158152,19.70500178371639,269.99636077757503,223.6983613393404,86.22263985228075,359.3726398522807,90.0,False,509.54190665705227,25,685.9475433292438,86.73590176713816,85.70937793742334,59.050911608266134,49.93060498221567,9.120306626050464,477.9375141840573,True,60.52762008757019,44.858874177351275,15.668745910218917,57.65258613353889,2.9809596483979774,70.77743449413194,46.31752490883726,55.42595654692331,5.66088770526556,2,0.25,30.0,90.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om0,1.4913395684121868,0.258325697887344,23.362028864729133,74.87699575814011,665.2158698687573,-91.19355473308252,181.95644526691746,,True,397.99891883422447,29,158.35869112283336,-91.24544670868701,-91.14166275747802,-83.55891453828363,-102.18645506722517,18.627540528941537,60.17762883287902,False,-74.15805331644525,-105.06771954181073,30.909666225365484,-91.09284115566308,8.989985201411955,-106.63876009123132,-88.36814849517819,-87.18386959962645,5.047211686470536,1,0.25,60.0,0.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om180,0.7466365597828374,0.3010083580669216,25.47584342557701,241.79119918159773,235.6468658884745,79.63972325217814,352.78972325217813,90.0,False,735.7830281833485,25,640.0348111344423,80.21409057490997,79.0653559294463,65.82996900015311,42.31636616730937,23.513602832843745,444.2337641566821,True,74.21350450838086,32.250615423365765,41.9628890850151,57.16044067182516,6.227927758491809,64.19451789402933,60.00340932964793,62.20501393881029,5.262960054194821,1,0.25,60.0,0.0,180.0
