run,Score,Earth_s,Earth_da_AU,Earth_de,n_ejected,ejected_bodies,top_impact_body,top_impact_raw_r,bh_rp_au,bh_vinf_kms,bh_inc_deg,bh_tperi_offset_days,bh_Omega_deg,bh_omega_deg
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om0__om0,2.378505124396315,0.08611573533233019,0.0790290152691682,0.0563689340819031,0,,Neptune,1.7488623273360164,1.5,25.0,60.0,59132.0,0.0,0.0
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om180__om120,2.3779528943834167,0.04468549386087219,-0.0171847230628043,0.0190172886689678,0,,Uranus,1.2171929944154134,0.25,25.0,60.0,59132.0,180.0,120.0
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,2.3779528916528285,0.044685493314477895,-0.0171847227733731,0.0190172884924116,0,,Uranus,1.2171929944153452,0.25,25.0,-60.0,59132.0,0.0,300.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om90__om120,2.3774954169740363,0.15659574477243718,0.0890503143634705,0.1411402511557762,0,,Uranus,1.3118440910440226,0.5,25.0,90.0,59132.0,90.0,120.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om270__om300,2.377494487350347,0.15659555885632467,0.0890505127820712,0.1411400576654916,0,,Uranus,1.3118440910445668,0.5,25.0,-90.0,59132.0,270.0,300.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om0__om225,2.377251887688538,0.1197067885230178,-0.0367749479026118,0.0695642960504535,0,,Neptune,1.2798110813361616,1.25,25.0,-60.0,59132.0,0.0,225.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om180__om45,2.377251885280799,0.119706788041305,-0.0367749476558979,0.0695642958053666,0,,Neptune,1.27981108133629,1.25,25.0,60.0,59132.0,180.0,45.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om90__om150,2.375609432281898,0.1349345613157213,-0.0512886309795329,0.07072450108356,0,,Saturn,0.8751919202613359,1.5,25.0,0.0,59132.0,90.0,150.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om270__om330,2.375609432122806,0.1349345612862107,-0.0512886307276492,0.0707245013113059,0,,Saturn,0.8751919202613034,1.5,25.0,0.0,59132.0,270.0,330.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om0__om240,2.3756094320855885,0.1349345612753928,-0.0512886307222795,0.0707245013052767,0,,Saturn,0.8751919202614178,1.5,25.0,0.0,59132.0,0.0,240.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om180__om60,2.375609431289685,0.13493456111397373,-0.051288629670645,0.0707245022153162,0,,Saturn,0.8751919202614413,1.5,25.0,0.0,59132.0,180.0,60.0
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om330,2.37317340473088,0.10498579472804494,-0.0350253086657046,0.0565144046832909,0,,Uranus,1.6064829388562587,1.5,25.0,60.0,59132.0,270.0,330.0
20260811_184731__rp1p5__vinf25__incm60__toff59132__Om90__om150,2.3731734047237096,0.1049857947067611,-0.035025308691505,0.0565144046362006,0,,Uranus,1.606482938857304,1.5,25.0,-60.0,59132.0,90.0,150.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om270__om270,2.373076400581516,0.06966773919549929,-0.0061181212905483,0.0517710159839843,1,Neptune,Neptune,2.0951511444430904,1.25,25.0,-60.0,59132.0,270.0,270.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om90__om90,2.3730764003664295,0.0696677391465929,-0.0061181210245268,0.0517710161972406,1,Neptune,Neptune,2.095151144442579,1.25,25.0,60.0,59132.0,90.0,90.0
20260811_184731__rp0p75__vinf25__inc90__toff59132__Om90__om105,2.3710632194412096,0.14727863403075694,0.1214555141976266,0.132199393170287,0,,Neptune,1.3388892045024494,0.75,25.0,90.0,59132.0,90.0,105.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om285,2.371063145630286,0.1472786192564095,0.12145552647029,0.1321993786557782,0,,Neptune,1.33888920450073,0.75,25.0,-90.0,59132.0,270.0,285.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om180__om330,2.370375609881509,0.09726237747691804,0.0704829376927084,0.0825396528425744,0,,Neptune,1.7365492893731667,1.5,25.0,-90.0,59132.0,180.0,330.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om150,2.370375608699467,0.09726237724031685,0.070482937362622,0.0825396526176401,0,,Neptune,1.7365492893732406,1.5,25.0,90.0,59132.0,0.0,150.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om0__om150,2.3664362299015167,0.09747818222878607,0.0771074741039533,0.0828911543680394,0,,Neptune,1.6824541513411415,1.25,25.0,-60.0,59132.0,0.0,150.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om180__om330,2.3664362284604112,0.09747818194009619,0.0771074742620988,0.0828911541066437,0,,Neptune,1.6824541513411728,1.25,25.0,60.0,59132.0,180.0,330.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om180__om0,2.3654968591485126,0.08259803953994675,-0.0108270491117398,0.0590153083561382,0,,Neptune,1.7775614604269485,1.5,25.0,30.0,59132.0,180.0,0.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om0__om180,2.3654968508766565,0.08259803788587797,-0.010827048411495,0.059015307501021,0,,Neptune,1.7775614604268972,1.5,25.0,-30.0,59132.0,0.0,180.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om180__om135,2.3654496811173797,0.06412669170122672,-0.0177921643490478,0.0353726990408673,0,,Neptune,2.1258366246890006,1.25,25.0,30.0,59132.0,180.0,135.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om0__om315,2.3654496808592222,0.06412669164844349,-0.0177921643454576,0.0353726989973374,0,,Neptune,2.1258366246889766,1.25,25.0,-30.0,59132.0,0.0,315.0
20260811_184731__rp1__vinf25__incm90__toff59132__Om0__om225,2.365387740785307,0.10408342513390113,0.0068288032052393,0.089444795368076,0,,Neptune,1.8124738093769384,1.0,25.0,-90.0,59132.0,0.0,225.0
20260811_184731__rp1__vinf25__inc90__toff59132__Om180__om45,2.3653877388012914,0.10408342473750895,0.0068288027802499,0.0894447950012118,0,,Neptune,1.812473809376965,1.0,25.0,90.0,59132.0,180.0,45.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om270__om105,2.3649656474044045,0.08780555625939938,0.0801946915419474,0.0428392358121097,1,Saturn,Saturn,2.749186925111133,1.5,25.0,-30.0,59132.0,270.0,105.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om90__om285,2.3649656362450395,0.08780555402758577,0.0801946891879897,0.0428392354283198,1,Saturn,Saturn,2.7491869251110534,1.5,25.0,30.0,59132.0,90.0,285.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om0__om285,2.359878713217441,0.10717893936598236,-0.0393496207979966,0.0543080542575988,0,,Uranus,1.77298333222918,1.5,25.0,0.0,59132.0,0.0,285.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om90__om195,2.3598787125984204,0.10717893923297703,-0.0393496206708283,0.0543080542545354,0,,Uranus,1.7729833322291557,1.5,25.0,0.0,59132.0,90.0,195.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om180__om105,2.3598787125984204,0.10717893923297703,-0.0393496206708283,0.0543080542545354,0,,Uranus,1.7729833322291557,1.5,25.0,0.0,59132.0,180.0,105.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om270__om15,2.359878710333434,0.10717893878300234,-0.0393496202411989,0.0543080542435638,0,,Uranus,1.772983332229222,1.5,25.0,0.0,59132.0,270.0,15.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om180__om75,2.358536949189541,0.11564325117683329,-0.0444887160366763,0.0575851760473571,1,Uranus,Uranus,2.444817543139962,1.5,25.0,30.0,59132.0,180.0,75.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om0__om255,2.358536945185018,0.11564325037597152,-0.0444887152926811,0.0575851759940895,1,Uranus,Uranus,2.4448175431400623,1.5,25.0,-30.0,59132.0,0.0,255.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om0__om285,2.3574852164164666,0.10386978655780457,-0.0360785549531672,0.054347295553534,0,,Jupiter,1.817136900014943,1.5,25.0,-30.0,59132.0,0.0,285.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om180__om105,2.35748521385981,0.10386978671833141,-0.0360785550369552,0.05434729562713,0,,Jupiter,1.8171369000191606,1.5,25.0,30.0,59132.0,180.0,105.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om90__om330,2.3570898677637535,0.08623413898509537,0.0403628248254238,0.0720886170543566,0,,Uranus,2.0411781967175004,1.5,25.0,30.0,59132.0,90.0,330.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om270__om150,2.3570898657111963,0.08623413857407562,0.0403628243892059,0.0720886166788971,0,,Uranus,2.0411781967175036,1.5,25.0,-30.0,59132.0,270.0,150.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om90__om225,2.3559832101512495,0.13156061921809353,-0.0286636798709186,0.0899043622786303,0,,Uranus,1.4451240871013067,0.5,25.0,-90.0,59132.0,90.0,225.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om270__om45,2.355983205443156,0.13156061827676396,-0.0286636790275928,0.0899043621206263,0,,Uranus,1.4451240871012347,0.5,25.0,90.0,59132.0,270.0,45.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om0__om45,2.353174496383855,0.12622735258984363,0.124995972677404,0.0699115596255376,0,,Saturn,1.4044583931727208,1.25,25.0,-30.0,59132.0,0.0,45.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om180__om225,2.353174495831947,0.12622735247958478,0.1249959725364914,0.0699115595191626,0,,Saturn,1.4044583931727774,1.25,25.0,30.0,59132.0,180.0,225.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om345,2.352170024558078,0.08053831990729385,0.0733987549574631,0.0605573266248917,0,,Neptune,2.124884845863141,1.25,25.0,90.0,59132.0,0.0,345.0
20260811_184731__rp1p25__vinf25__incm90__toff59132__Om180__om165,2.352170023092321,0.08053831961380592,0.0733987546593145,0.0605573267513607,0,,Neptune,2.124884845863094,1.25,25.0,-90.0,59132.0,180.0,165.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om270__om45,2.3509174466973866,0.10104862680103495,-0.037112985947752,0.0505225873025635,0,,Uranus,1.35406215241756,0.5,25.0,60.0,59132.0,270.0,45.0
20260811_184731__rp0p5__vinf25__incm60__toff59132__Om90__om225,2.3509174353161373,0.10104862452530505,-0.037112984847308,0.0505225861881333,0,,Uranus,1.3540621524175585,0.5,25.0,-60.0,59132.0,90.0,225.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om180__om45,2.350859869135665,0.1421210577378917,-0.0551789854415339,0.0744595313802645,0,,Uranus,1.0134388400141907,1.5,25.0,0.0,59132.0,180.0,45.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om0__om225,2.350859869135665,0.1421210577378917,-0.0551789854415339,0.0744595313802645,0,,Uranus,1.0134388400141907,1.5,25.0,0.0,59132.0,0.0,225.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om270__om315,2.3508598688014777,0.14212105767112773,-0.0551789840260753,0.0744595327713432,0,,Uranus,1.0134388400141772,1.5,25.0,0.0,59132.0,270.0,315.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om90__om135,2.350859868720882,0.14212105765508032,-0.0551789836969971,0.0744595330941814,0,,Uranus,1.0134388400142094,1.5,25.0,0.0,59132.0,90.0,135.0
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om0__om285,2.3501997338489335,0.10375717405168018,-0.0392084849961872,0.0510571050646626,0,,Uranus,1.6453317029237362,1.5,25.0,60.0,59132.0,0.0,285.0
20260811_184731__rp1p5__vinf25__incm60__toff59132__Om180__om105,2.3501997337179605,0.10375717402558154,-0.0392084847345384,0.0510571053055168,0,,Uranus,1.6453317029237498,1.5,25.0,-60.0,59132.0,180.0,105.0
20260811_184731__rp1__vinf25__inc90__toff59132__Om0__om315,2.349658061909303,0.04827154141012367,-0.0098876428609666,0.0293207997447641,0,,Neptune,2.0383826392451594,1.0,25.0,90.0,59132.0,0.0,315.0
20260811_184731__rp1__vinf25__incm90__toff59132__Om180__om135,2.3496580608354627,0.04827154119439393,-0.0098876427212564,0.0293207996973626,0,,Neptune,2.0383826392451203,1.0,25.0,-90.0,59132.0,180.0,135.0
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om270__om105,2.3479871566219774,0.11002782916077475,0.1038530143693009,0.0350507495686733,0,,Saturn,1.1510046315842328,0.25,25.0,-60.0,59132.0,270.0,105.0
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om285,2.3479871559665275,0.11002782903260921,0.1038530142202124,0.0350507494739206,0,,Saturn,1.1510046315838132,0.25,25.0,60.0,59132.0,90.0,285.0
20260811_184731__rp0p75__vinf25__inc90__toff59132__Om90__om270,2.346683287170135,0.09798774283034722,-0.0183654886247061,0.066232718775835,0,,Mars,1.97784033244061,0.75,25.0,90.0,59132.0,90.0,270.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om90,2.346683286990964,0.09798774279386155,-0.0183654883399397,0.0662327190191647,0,,Mars,1.9778403324446874,0.75,25.0,-90.0,59132.0,270.0,90.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om270__om75,2.346336631672999,0.03870163266779372,0.0113367941244421,0.0307687669398561,0,,Neptune,1.8672383423331116,1.5,25.0,-30.0,59132.0,270.0,75.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om90__om255,2.3463366304248594,0.038701632434043926,0.0113367946898678,0.0307687667435231,0,,Neptune,1.8672383423330952,1.5,25.0,30.0,59132.0,90.0,255.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om270__om90,2.3462020070644467,0.08426107767534419,0.0771116659704335,0.0569188033258379,0,,Neptune,1.6048529835649268,1.5,25.0,0.0,59132.0,270.0,90.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om180__om180,2.3462020070644467,0.08426107767534419,0.0771116659704335,0.0569188033258379,0,,Neptune,1.6048529835649268,1.5,25.0,0.0,59132.0,180.0,180.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om90__om270,2.3462020070644467,0.08426107767534419,0.0771116659704335,0.0569188033258379,0,,Neptune,1.6048529835649268,1.5,25.0,0.0,59132.0,90.0,270.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om0__om0,2.346202006752453,0.08426107761304408,0.0771116659055201,0.0569188033286314,0,,Neptune,1.6048529835644942,1.5,25.0,0.0,59132.0,0.0,0.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om180__om270,2.343169164067281,0.2295707446122909,0.2152370897235799,0.2252887853858129,0,,Uranus,0.7616663874889327,0.75,25.0,60.0,59132.0,180.0,270.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om0__om90,2.343169155581562,0.229570742918938,0.2152370902030799,0.2252887834270789,0,,Uranus,0.7616663874889048,0.75,25.0,-60.0,59132.0,0.0,90.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om0__om345,2.3412400109075375,0.06861226503647454,0.061091892764249,0.0542938399616318,0,,Neptune,2.1522512747627833,1.25,25.0,-30.0,59132.0,0.0,345.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om180__om165,2.341240007022507,0.06861226425978902,0.0610918919762518,0.0542938394234114,0,,Neptune,2.152251274762951,1.25,25.0,30.0,59132.0,180.0,165.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om270__om90,2.339615974612635,0.1387676448499472,-0.0330009153874149,0.0932560021028302,0,,Uranus,1.5064394128659462,0.5,25.0,-90.0,59132.0,270.0,90.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om90__om270,2.339615973723483,0.13876764467137165,-0.0330009153989552,0.0932560019007654,0,,Uranus,1.5064394128661358,0.5,25.0,90.0,59132.0,90.0,270.0
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,2.336660363539132,0.14232337160956027,-0.0766498366983617,0.0519450312111086,0,,Uranus,1.4087097815749057,0.25,25.0,-60.0,59132.0,0.0,285.0
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om180__om105,2.336660361954019,0.14232337129491252,-0.0766498364993948,0.0519450310804462,0,,Uranus,1.4087097815751348,0.25,25.0,60.0,59132.0,180.0,105.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om180__om15,2.3346240349422374,0.08163668184041392,-0.0064641471541275,0.0623404914442449,0,,Neptune,1.6790419399712642,1.25,25.0,60.0,59132.0,180.0,15.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om0__om195,2.334624034753965,0.0816366818029137,-0.0064641471173934,0.0623404914449471,0,,Neptune,1.6790419399712115,1.25,25.0,-60.0,59132.0,0.0,195.0
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om75,2.3301722059329464,0.14273031860526586,0.1470458765736578,0.087823779332316,0,,Mars,1.2039830464439198,0.25,25.0,60.0,59132.0,270.0,75.0
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om90__om255,2.330172203347301,0.1427303180909004,0.1470458758544482,0.0878237787082029,0,,Mars,1.2039830464293404,0.25,25.0,-60.0,59132.0,90.0,255.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om270__om345,2.3295051430004237,0.07620434262968832,-0.0183207478955339,0.0457777003710241,0,,Uranus,1.5061341285965262,1.5,25.0,90.0,59132.0,270.0,345.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om90__om165,2.329505141728862,0.07620434264887653,-0.0183207474373939,0.0457777008414411,0,,Uranus,1.5061341285930994,1.5,25.0,-90.0,59132.0,90.0,165.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om0__om315,2.328928949931157,0.039598467064210566,0.0209273393894099,0.0315106699291643,0,,Neptune,1.7976564160761939,0.75,25.0,-60.0,59132.0,0.0,315.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om180__om135,2.3289289464875766,0.03959846637202397,0.0209273414228913,0.0315106693651371,0,,Neptune,1.7976564160755606,0.75,25.0,60.0,59132.0,180.0,135.0
20260811_184731__rp1p5__vinf25__incm60__toff59132__Om90__om180,2.326976446148495,0.09448416056581367,-0.029911322837787,0.0514156507020929,0,,Uranus,1.507594449021059,1.5,25.0,-60.0,59132.0,90.0,180.0
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om0,2.326976434444626,0.09448415820953927,-0.0299113222935144,0.0514156489800248,0,,Uranus,1.5075944490200717,1.5,25.0,60.0,59132.0,270.0,0.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om90__om150,2.3268463462530975,0.1467536561495135,-0.0722155470928671,0.0616206235809676,0,,Uranus,1.3889582855025708,1.25,25.0,60.0,59132.0,90.0,150.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om270__om330,2.326846345435756,0.14675365598416693,-0.0722155465043082,0.0616206240278935,0,,Uranus,1.3889582855027078,1.25,25.0,-60.0,59132.0,270.0,330.0
20260811_184731__rp1p5__vinf25__incm60__toff59132__Om180__om60,2.3254612152947036,0.13090185976405702,-0.0492998226764844,0.0684835048596585,0,,Uranus,1.0782288312609578,1.5,25.0,-60.0,59132.0,180.0,60.0
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om0__om240,2.325461214975415,0.13090185970023113,-0.0492998226305185,0.0684835048393851,0,,Uranus,1.078228831260783,1.5,25.0,60.0,59132.0,0.0,240.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om135,2.322673336961106,0.12335573074820864,0.0922748107426471,0.1076975332688668,0,,Neptune,1.6387560445898037,1.5,25.0,90.0,59132.0,0.0,135.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om180__om315,2.3226733329827463,0.12335572995283069,0.0922748113005883,0.1076975325120484,0,,Neptune,1.6387560445898621,1.5,25.0,-90.0,59132.0,180.0,315.0
20260811_184731__rp1__vinf25__incm90__toff59132__Om90__om285,2.3203429528977635,0.11476683055146755,0.0829816279676639,0.0992235849973029,0,,Neptune,1.6336366667968127,1.0,25.0,-90.0,59132.0,90.0,285.0
20260811_184731__rp1__vinf25__inc90__toff59132__Om270__om105,2.3203429508364626,0.11476683013874969,0.0829816284912702,0.0992235846150499,0,,Neptune,1.6336366667971958,1.0,25.0,90.0,59132.0,270.0,105.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om90__om210,2.320215705966418,0.07690477014231147,-0.0195840170620732,0.0451711520860344,0,,Uranus,1.5133117104042804,1.5,25.0,90.0,59132.0,90.0,210.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om270__om30,2.3202157059580224,0.07690477014030522,-0.0195840170367164,0.0451711521093084,0,,Uranus,1.5133117104042473,1.5,25.0,-90.0,59132.0,270.0,30.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om0__om330,2.3181935740616515,0.0514463924301974,0.0146065100167388,0.041467826446052,0,,Neptune,2.2179277577183614,1.25,25.0,-30.0,59132.0,0.0,330.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om180__om150,2.3181935737643737,0.05144639237002415,0.014606508952088,0.041467826401804,0,,Neptune,2.2179277577182877,1.25,25.0,30.0,59132.0,180.0,150.0
20260811_184731__rp1p5__vinf25__incm60__toff59132__Om0__om15,2.3154747844512085,0.08132910614856145,0.0734722989404484,0.0425532588904988,0,,Neptune,1.851481900706148,1.5,25.0,-60.0,59132.0,0.0,15.0
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om180__om195,2.3154747844512085,0.08132910614856145,0.0734722989404484,0.0425532588904988,0,,Neptune,1.851481900706148,1.5,25.0,60.0,59132.0,180.0,195.0
20260811_184731__rp1p5__vinf25__incm60__toff59132__Om90__om300,2.314468192824824,0.09335999974308593,0.0868264778043376,0.0794220512939924,0,,Uranus,1.8855707109774722,1.5,25.0,-60.0,59132.0,90.0,300.0
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om120,2.3144681904138773,0.09335999926087346,0.086826479028203,0.0794220508987928,0,,Uranus,1.885570710977155,1.5,25.0,60.0,59132.0,270.0,120.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om210,2.3143107298999936,0.055885265943740034,0.0480172828714443,0.0271428128866363,0,,Neptune,2.062981392515743,1.25,25.0,90.0,59132.0,180.0,210.0
20260811_184731__rp1p25__vinf25__incm90__toff59132__Om0__om30,2.31431072858436,0.05588526568042081,0.0480172826289274,0.0271428130485457,0,,Neptune,2.06298139251577,1.25,25.0,-90.0,59132.0,0.0,30.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om270__om120,2.3085646073032144,0.114638577759047,0.1108312919052144,0.0630679910624794,1,Saturn,Saturn,2.236125026998898,1.5,25.0,-30.0,59132.0,270.0,120.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om90__om300,2.3085646070173222,0.11463857770196526,0.1108312918463633,0.0630679911735584,1,Saturn,Saturn,2.2361250269983746,1.5,25.0,30.0,59132.0,90.0,300.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om270__om330,2.3084442497091664,0.07760043346172714,-0.0216036759314561,0.0438071774714663,0,,Uranus,1.5438907272883713,1.5,25.0,90.0,59132.0,270.0,330.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om90__om150,2.3084442413805686,0.0776004317961605,-0.0216036751555382,0.0438071767072631,0,,Uranus,1.5438907272884073,1.5,25.0,-90.0,59132.0,90.0,150.0
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om255,2.306108877065154,0.09962472935178276,-0.039066497782723,0.0471379856230379,0,,Neptune,1.284097348598213,1.5,25.0,60.0,59132.0,270.0,255.0
20260811_184731__rp1p5__vinf25__incm60__toff59132__Om90__om75,2.3061088728956736,0.09962472851833173,-0.0390664967857267,0.0471379858251126,0,,Neptune,1.2840973485996379,1.5,25.0,-60.0,59132.0,90.0,75.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om90__om150,2.304519167315884,0.13152616789881916,-0.0525229232424041,0.0658231524110007,0,,Uranus,1.0663256183425245,1.5,25.0,30.0,59132.0,90.0,150.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om270__om330,2.304519165009705,0.13152616743743392,-0.052522923024277,0.0658231521471935,0,,Uranus,1.0663256183424092,1.5,25.0,-30.0,59132.0,270.0,330.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om180__om15,2.302383898459602,0.07998778514720072,-0.0140188529410769,0.053490074039265,0,,Neptune,1.5182172541478047,1.5,25.0,-90.0,59132.0,180.0,15.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om195,2.3023838977815196,0.07998778501156094,-0.0140188517429656,0.0534900750855708,0,,Neptune,1.5182172541478716,1.5,25.0,90.0,59132.0,0.0,195.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om180__om345,2.298867155555672,0.0701109704531984,0.0369224631525487,0.0576291612979876,0,,Neptune,1.7559696698353147,1.5,25.0,-90.0,59132.0,180.0,345.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om165,2.2988671510288414,0.07011096954705129,0.0369224626158767,0.0576291604973662,0,,Neptune,1.7559696698311495,1.5,25.0,90.0,59132.0,0.0,165.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om300,2.2953690296311966,0.06667438997888504,-0.0326087139162397,0.0227313852750279,0,,Neptune,1.608338014874751,1.25,25.0,90.0,59132.0,0.0,300.0
20260811_184731__rp1p25__vinf25__incm90__toff59132__Om180__om120,2.295369023499449,0.06667438875117891,-0.0326087131497587,0.0227313849487829,0,,Neptune,1.6083380148745667,1.25,25.0,-90.0,59132.0,180.0,120.0
20260811_184731__rp1__vinf25__incm90__toff59132__Om180__om90,2.2931676015272533,0.15571603325992264,-0.0789838616765397,0.0643999146397711,0,,Uranus,1.7519202986678732,1.0,25.0,-90.0,59132.0,180.0,90.0
20260811_184731__rp1__vinf25__inc90__toff59132__Om0__om270,2.2931675979351205,0.15571603254372915,-0.0789838612327822,0.0643999143058425,0,,Uranus,1.7519202986678335,1.0,25.0,90.0,59132.0,0.0,270.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om180__om30,2.2904260987851135,0.10038261302220729,-0.0286337281634502,0.058409844848201,0,,Saturn,1.3409678465891055,1.5,25.0,-90.0,59132.0,180.0,30.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om210,2.290426095409857,0.1003826123467752,-0.0286337278182621,0.0584098445340559,0,,Saturn,1.3409678465951003,1.5,25.0,90.0,59132.0,0.0,210.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om270__om255,2.2901890891211565,0.1435320859515829,0.1469372630539881,0.0750359938893145,0,,Neptune,1.6406857552357579,1.5,25.0,-90.0,59132.0,270.0,255.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om90__om75,2.290189078242017,0.14353208377615373,0.1469372604195465,0.075035995628967,0,,Neptune,1.6406857552358036,1.5,25.0,90.0,59132.0,90.0,75.0
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om0__om345,2.2882248848423186,0.05373648377434454,0.0368948933125493,0.0434827967155317,0,,Neptune,1.9673477132380905,1.5,25.0,60.0,59132.0,0.0,345.0
20260811_184731__rp1p5__vinf25__incm60__toff59132__Om180__om165,2.288224882278854,0.053736483261648996,0.0368948930927183,0.0434827962781742,0,,Neptune,1.9673477132380601,1.5,25.0,-60.0,59132.0,180.0,165.0
