run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,dT_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om165,1.1038993433534028,0.0655984731863596,23.189804908642348,120.0875816507002,423.63516512909786,-60.18795614301526,212.9620438569847,,True,452.7832821327286,26,279.817981466612,-60.1904047415526,-60.185507544477936,-62.59078629982937,-71.72245033040726,9.131664030577888,106.33314545297239,False,-75.13944950648224,-58.01789741092759,3.371305587826012,0,0.25,0.0,180.0,165.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om180,1.2724309932693156,0.1480295777837539,22.3080720699022,141.3897021003132,524.2629280138665,-76.12953948668184,197.02046051331814,,True,374.40078600313416,22,212.49115569564105,-76.13388902519586,-76.1251899481678,-77.15318102809924,-85.91253949386233,8.759358465763086,80.74853526333959,False,-91.0810328501488,-72.58029213919747,4.440456121822812,1,0.25,0.0,180.0,180.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om195,1.4437831612991696,0.2190211151202896,21.52280020306777,141.46205282458726,633.6519109199864,-88.44987226746348,184.7001277325365,,True,330.4483842275039,21,167.2895946827251,-88.45602414356297,-88.44372039136395,-88.44853680221033,-97.17525772485783,8.726720922647502,63.571807174525254,False,-103.40136563093044,-83.87564791330855,4.677254508049604,1,0.25,0.0,180.0,195.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om210,1.36563275147749,0.194085566631683,20.76464795313089,120.8780170601663,582.9062018030027,-83.14184803580578,190.0081519641942,,True,360.7017452355175,21,185.98079294607047,-83.14996378130205,-83.13373229030951,-83.67359189852225,-92.69420689262031,9.020614994098068,70.67479067443364,False,-98.09334139927275,-79.10070300962047,4.523302712652052,1,0.25,0.0,180.0,210.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om225,0.7835241484086202,0.4123848847237086,3.619213760525483,350.4725737790782,253.3240189741572,76.04867113297041,349.1986711329704,90.0,False,891.9442069958118,16,608.3735887825543,76.05151396178306,76.04582830415777,48.54079815556815,37.95978886353899,10.581009292029158,426.46228889538656,True,61.097177769503446,53.11368704446993,5.330429525011021,0,0.25,0.0,180.0,225.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om270,1.794654390273311,0.4552184411740586,19.18123016897461,157.9183217549433,878.1506536093096,-104.41507720242959,168.7349227975704,,True,356.93061835153514,19,118.64820946960445,-104.41972362263968,-104.41043078221954,-102.8963695723189,-112.34800128342519,9.451631711106288,45.08756567649068,False,-119.36657056589655,-98.32348068341713,4.850235430247896,1,0.25,0.0,180.0,270.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om285,1.1609965164205005,0.271283044990365,21.56877461376372,187.07931455881044,456.9242054543981,-64.17179006732707,208.9782099326729,,True,444.028628600958,24,262.2622217415107,-64.16873581951332,-64.17484431514086,-66.49450459762765,-74.39009777940011,7.895593181772455,99.66239734475377,False,-79.12328343079403,-61.92161570872588,4.526563578209879,2,0.25,0.0,180.0,285.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om30,0.7305765682166205,0.2731147528919862,24.79069459123775,296.0418810014124,228.0848287686024,83.83418284784993,356.9841828478499,90.0,False,729.0383582296879,16,662.6740334211188,83.94702283412602,83.72134286157386,60.00407122589893,49.620747454552806,10.383323771346127,460.1765477842756,True,68.88268948438296,64.57696011480071,5.790158984858416,2,0.25,0.0,180.0,30.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om300,0.8670422225520739,0.3060743778942658,23.41216109388058,230.0485410182196,294.88872026694963,53.25742687401221,326.4074268740122,90.0,False,594.5859443095965,18,475.41975451543976,53.398077633922966,53.11677611410148,33.33738806538979,24.82121290693562,8.516175158454168,330.4625071786786,True,38.305933510545245,37.91027695429156,5.4960432302577615,2,0.25,0.0,180.0,300.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om315,0.7123880849923766,0.4443046463945929,24.63434691766144,246.51228454849215,219.62044186416736,94.70023579854654,367.8502357985465,90.0,False,916.0475507089598,16,748.3711772914971,94.89792015627282,94.50255144082027,69.92499148271612,63.51521970850152,6.4097717742146045,519.7450097275752,True,79.74874243507958,74.4978803716179,6.3687489714919465,2,0.25,0.0,180.0,315.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om330,0.6273330540523642,0.5657834314813401,24.640424605085528,254.1667938382927,181.4868015603138,126.545574030463,399.695574030463,90.0,False,1446.459083556006,15,1048.5345605753712,126.82538618760591,126.26576187332007,95.52532961519358,88.76034268809347,6.764986927100111,728.2057498054157,True,111.59408066699604,100.09821850409536,7.026186329383025,1,0.25,0.0,180.0,330.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om345,0.5914919409297271,0.6378200959023337,22.61964283520445,270.7632052895352,166.1579165607827,145.04545246890615,418.1954524689061,90.0,False,1560.2272582345418,15,1262.7145881398137,145.3776388646965,144.71326607311573,110.47490048015514,101.04102523038473,9.43387524977041,878.1787423962609,True,130.09395910543918,115.04778936905691,7.197733986595848,1,0.25,0.0,180.0,345.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om45,0.7292233098388674,0.2643638209762485,25.53780844098153,293.0404019088087,227.45139469386584,83.93235430527398,357.08235430527395,90.0,False,723.8259570311458,16,663.4519557444637,84.04761339745544,83.81709521309251,60.580923171295645,50.05392662358014,10.526996547715505,460.46605057361256,True,68.98086094180701,65.15381206019742,5.51319745521436,1,0.25,0.0,180.0,45.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om60,0.7421527736083017,0.2465882546355866,25.81428152834707,295.6552781470249,233.5273562041271,80.31062865460838,353.46062865460834,90.0,False,721.3626649921239,17,637.4319027736499,80.41887105891152,80.20238625030521,57.91259696745979,46.78597987564001,11.126617091819782,442.31663194627174,True,65.35913529114141,62.485485856361564,5.126509550621022,1,0.25,0.0,180.0,60.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om75,0.7613921827183247,0.223655001154679,25.834456003164053,301.5158826769181,242.66682653291448,75.17567264668872,348.3256726466887,90.0,False,721.1543034248167,17,602.177372202872,75.27109832443826,75.08024696893918,53.83451738331417,41.930759553056355,11.903757830257817,417.8470664808457,True,60.22417928322176,58.40740627221595,5.064400537026021,1,0.25,0.0,180.0,75.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om90,0.785013923172031,0.2005843250399924,25.677431095501944,310.2573262070263,254.046858979686,69.18719941696045,342.3371994169604,90.0,False,721.3042999320137,17,563.5867192104282,69.26569202367752,69.10870681024339,48.85021587017427,36.12844118385614,12.721774686318128,391.1147263574114,True,54.23570605349349,53.42310475907604,6.592579946699054,2,0.25,0.0,180.0,90.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om0,0.785013923172031,0.2005843250399924,25.677431095501944,310.2573262070263,254.046858979686,69.18719941696045,342.3371994169604,90.0,False,721.3042999320137,17,563.5867192104282,69.26569202367752,69.10870681024339,48.85021587017427,36.12844118385614,12.721774686318128,391.1147263574114,True,54.23570605349349,53.42310475907604,6.592579946699054,2,0.25,0.0,270.0,0.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om105,1.4437831612991696,0.2190211151202896,21.52280020306777,141.46205282458726,633.6519109199864,-88.44987226746348,184.7001277325365,,True,330.4483842275039,21,167.2895946827251,-88.45602414356297,-88.44372039136395,-88.44853680221033,-97.17525772485783,8.726720922647502,63.571807174525254,False,-103.40136563093044,-83.87564791330855,4.677254508049604,1,0.25,0.0,270.0,105.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om120,1.36563275147749,0.194085566631683,20.76464795313089,120.8780170601663,582.9062018030027,-83.14184803580578,190.0081519641942,,True,360.7017452355175,21,185.98079294607047,-83.14996378130205,-83.13373229030951,-83.67359189852225,-92.69420689262031,9.020614994098068,70.67479067443364,False,-98.09334139927275,-79.10070300962047,4.523302699975205,1,0.25,0.0,270.0,120.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om135,0.7829153409660452,0.4116931317862999,3.6189948318544976,350.4509242765657,253.028822739678,76.16065577435576,349.3106557743557,90.0,False,891.1982919737053,16,609.1109651243358,76.16350352722806,76.15780802148348,48.62788412858923,38.06591869178393,10.561965436805302,426.97919409187034,True,61.209162410888794,53.200773017491,5.330648913720252,0,0.25,0.0,270.0,135.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om15,0.8133167581718908,0.1726646126902244,25.32099347151846,319.1261037888396,267.9090421986754,62.23006417547135,335.3800641754713,90.0,False,703.942548521664,17,522.216971551947,62.28891702302214,62.171211327920574,42.70598395924942,29.4259082641014,13.280075695148025,362.50023833204455,True,47.27857081200438,47.278872848151195,7.610619561778262,2,0.25,0.0,270.0,15.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om180,1.794654390273311,0.4552184411740586,19.18123016897461,157.9183217549433,878.1506536093096,-104.41507720242959,168.7349227975704,,True,356.93061835153514,19,118.64820946960445,-104.41972362263968,-104.41043078221954,-102.8963695723189,-112.34800128342519,9.451631711106288,45.08756567649068,False,-119.36657056589655,-98.32348068341713,4.850235430247896,1,0.25,0.0,270.0,180.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om195,1.1609965140046894,0.2712830388759514,21.568774546726893,187.0793154009193,456.92420402824064,-64.17178992416672,208.97821007583326,,True,444.02862141084324,24,262.2622223633628,-64.16873567625545,-64.17484417207801,-66.49450455350633,-74.39009761627133,7.895593062765002,99.66239758108115,False,-79.12328328763368,-61.92161566460456,4.526563578188508,2,0.25,0.0,270.0,195.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om210,0.8670394105623677,0.3060726401217868,23.41213678561681,230.04827599972552,294.88728569429804,53.25799784615006,326.40799784615,90.0,False,594.5898878168297,18,475.42255928281884,53.398647012048635,53.11734868025149,33.33794275808004,24.82171017274259,8.516232585337448,330.4644622625543,True,38.306504482683096,37.91083164698182,5.496043186699006,2,0.25,0.0,270.0,210.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om225,0.7124857324227183,0.4444715907978283,24.632028893534333,246.51211974061567,219.66559865535137,94.68312259762402,367.83312259762397,90.0,False,916.0947569536842,16,748.2352268438993,94.88088932896542,94.48535586628259,69.9086053208534,63.49931258175674,6.4092927390966565,519.6514533210609,True,79.73162923415705,74.48149420975517,6.368994013079902,2,0.25,0.0,270.0,225.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om240,0.6279335753192493,0.5662900875314312,24.639306007071784,254.1208227297734,181.74745918380148,126.39575985416278,399.5457598541627,90.0,False,1447.460868539257,15,1046.9717168357724,126.67573262755282,126.11578708077276,95.41029452891603,88.62499634622361,6.785298182692415,727.12096617791,True,111.44426649069581,99.9831834178178,7.025381791309581,1,0.25,0.0,270.0,240.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om255,0.5914919409297271,0.6378200959023337,22.61964283520445,270.7632052895352,166.1579165607827,145.04545246890615,418.1954524689061,90.0,False,1560.2272582345418,15,1262.7145881398137,145.3776388646965,144.71326607311573,110.47490048015514,101.04102523038473,9.43387524977041,878.1787423962609,True,130.09395910543918,115.04778936905691,7.197733986595848,1,0.25,0.0,270.0,255.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om270,0.6317414824725867,0.5216645030071232,23.075609373811865,300.12018120435346,183.40318912334183,121.99990834109026,395.1499083410902,90.0,False,1558.951703474856,15,999.294698198375,122.20306622269445,121.79675045948612,91.7702037404312,79.57784092817505,12.19236281225615,694.7653597225992,True,107.0484149776233,96.34309262933297,6.741626986031442,1,0.25,0.0,270.0,270.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om285,0.7234376568776963,0.3103472284990544,23.557948270032792,304.1482598143478,224.74987412794448,86.68909533356296,359.8390953335629,90.0,False,807.8891606384005,16,683.8919178105351,86.79932527890985,86.57886538821609,61.866104879968134,51.13964283950366,10.726462040464476,475.3230897062513,True,71.737601970096,66.4389937688699,6.005845396238979,2,0.25,0.0,270.0,285.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om30,0.8536975919706783,0.1738048244894573,24.59269511444496,327.1997100283389,288.1070429303836,53.144984437880105,326.2949844378801,90.0,False,657.2884243129436,18,474.07903340178797,53.19347635606303,53.09649251969718,33.87956162642273,20.6006445706687,13.278917055754029,329.25846623875225,True,38.19349107441314,38.4524505153245,4.587710992145909,1,0.25,0.0,270.0,30.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om300,0.7306920643920851,0.2725598925053689,24.788638855572945,296.03803187201623,228.138917486312,83.79120995664975,356.94120995664974,90.0,False,728.6285548769631,16,662.3562147141997,83.90383272156167,83.67858719173783,59.97100385288212,49.582994758045814,10.388009094836306,459.956527668403,True,68.83971659318279,64.54389274178389,5.788583718327568,2,0.25,0.0,270.0,300.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om315,0.7292610278035757,0.2643215077962751,25.5381883958284,293.0585007641581,227.4690417873457,83.92188905096171,357.07188905096166,90.0,False,723.8794085730987,16,663.3753515280333,84.03711943017107,83.80665867175232,60.57323787063679,50.04366173774198,10.52957613289481,460.4127551203084,True,68.97039568749474,65.14612675953856,5.512968549697645,1,0.25,0.0,270.0,315.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om330,0.7409166706697601,0.2460365786257214,25.815076548665942,295.442022809129,232.94416707297,80.60043765859083,353.75043765859084,90.0,False,722.5475452869878,17,639.4680738074636,80.70842717546138,80.49244814172029,58.16742077541309,47.04622744906849,11.121193326344603,443.7292645075133,True,65.64894429512387,62.740309664314864,5.129638160156279,1,0.25,0.0,270.0,330.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om345,0.7613921827183247,0.223655001154679,25.834456003164053,301.5158826769181,242.66682653291448,75.17567264668872,348.3256726466887,90.0,False,721.1543034248167,17,602.177372202872,75.27109832443826,75.08024696893918,53.83451738331417,41.930759553056355,11.903757830257817,417.8470664808457,True,60.22417928322176,58.40740627221595,5.064400537026021,1,0.25,0.0,270.0,345.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om45,0.9223770408783134,0.1471034649161268,21.97974931392022,84.36280895567965,323.5642392513029,37.070311409626434,310.2203114096264,90.0,False,758.3722766266376,19,404.32602339401717,37.00206559981473,37.138557219438155,19.56841322917627,3.6188727093838797,15.94954051979239,281.3158191678204,False,22.11881804615947,24.141302118078045,4.1362079396346925,0,0.25,0.0,270.0,45.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om60,0.9812862616703216,0.1214939667193042,25.13654647952304,95.11118393161723,355.0515135088603,21.70915818665054,294.8591581866505,81.4509211694784,False,700.8428064782345,21,355.98840415086283,21.568956122067068,21.84936025123401,5.6187985799051035,-10.423215020627383,16.042013600532485,246.32666038006056,False,6.757664823183573,10.19168746880688,3.913037826248176,0,0.25,0.0,270.0,60.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om75,1.1038994167482343,0.0656007040085221,23.1897909707898,120.08814496084509,423.63520737837393,-60.187955364935554,212.96204463506442,,True,452.78475172154964,26,279.8179853839847,-60.190404027704666,-60.185506702166435,-62.59077260018703,-71.72245622113661,9.13168362094958,106.33314694120153,False,-75.13944872840253,-58.01788371128525,3.37130651173237,0,0.25,0.0,270.0,75.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om90,1.2724309932693156,0.1480295777837539,22.3080720699022,141.3897021003132,524.2629280138665,-76.12953948668184,197.02046051331814,,True,374.40078600313416,22,212.49115569564105,-76.13388902519586,-76.1251899481678,-77.15318102809924,-85.91253949386233,8.759358465763086,80.74853526333959,False,-91.0810328501488,-72.58029213919747,4.440456121822812,1,0.25,0.0,270.0,90.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om0,1.7946543801044716,0.4552184367774081,19.181230098303008,157.9183246979168,878.1506461456669,-104.41507681566517,168.7349231843348,,True,356.9306091524392,19,118.64821051463096,-104.41972323474846,-104.41043039658196,-102.8963693504669,-112.34800079687658,9.451631446409678,45.087566073589386,False,-119.36657017913214,-98.32348046156513,4.850235431265536,1,0.25,0.0,90.0,0.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om105,0.7234247493364551,0.3103432736565881,23.557638230091257,304.15814207269773,224.74385918947277,86.69224143808859,359.84224143808854,90.0,False,807.998116809324,16,683.9153935199031,86.80245182762512,86.58203104855208,61.86928972420754,51.14137512188556,10.727914602321981,475.3395072114045,True,71.74074807462162,66.44217861310932,6.005885691188023,2,0.25,0.0,90.0,105.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om120,0.7306353547018135,0.2727941467106222,24.789749373933866,295.9985661461735,228.11235889148745,83.81131767656399,356.96131767656397,90.0,False,728.5279606923967,16,662.5047544495235,83.92407834334571,83.69855700978228,59.98504451967609,49.60379776547465,10.381246754201435,460.0593106007093,True,68.85982431309702,64.55793340857787,5.78925781584212,2,0.25,0.0,90.0,120.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om135,0.7291131675248866,0.2644883307929655,25.537395429832145,293.0105661318669,227.39986505280828,83.96292750064589,357.11292750064587,90.0,False,723.836311151914,16,663.675910392305,84.07825028950131,83.84760471179051,60.60463725930135,50.08234924756211,10.522288011739242,460.62162523271303,True,69.01143413717892,65.17752614820313,5.513829502468743,1,0.25,0.0,90.0,135.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om15,1.1609965140046894,0.2712830388759514,21.568774546726893,187.0793154009193,456.92420402824064,-64.17178992416672,208.97821007583326,,True,444.02862141084324,24,262.2622223633628,-64.16873567625545,-64.17484417207801,-66.49450455350633,-74.39009761627133,7.895593062765002,99.66239758108115,False,-79.12328328763368,-61.92161566460456,4.526563578188508,2,0.25,0.0,90.0,15.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om150,0.741296959605244,0.2470601979386426,25.814897487115964,295.74467326963173,233.12353431957783,80.53073144495498,353.680731444955,90.0,False,723.5421860926112,17,638.9838169365316,80.6389218269834,80.42254106292656,58.10364635066422,46.96904311902956,11.134603231634664,443.39331363906905,True,65.57923808148801,62.67653523956599,5.131088193696303,1,0.25,0.0,90.0,150.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om165,0.7613934101800645,0.2236605423639383,25.834533230665045,301.51027859727174,242.66741334816925,75.17549157677234,348.3254915767723,90.0,False,721.121997307934,17,602.1762162283707,75.27092683363948,75.08005631990522,53.83415141218656,41.930979849840185,11.903171562346373,417.8462408576395,True,60.22399821330538,58.40704030108833,5.064398488098789,1,0.25,0.0,90.0,165.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om180,0.785013923172031,0.2005843250399924,25.677431095501944,310.2573262070263,254.046858979686,69.18719941696045,342.3371994169604,90.0,False,721.3042999320137,17,563.5867192104282,69.26569202367752,69.10870681024339,48.85021587017427,36.12844118385614,12.721774686318128,391.1147263574114,True,54.23570605349349,53.42310475907604,6.592579946699054,2,0.25,0.0,90.0,180.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om195,0.8133167581718908,0.1726646126902244,25.32099347151846,319.1261037888396,267.9090421986754,62.23006417547135,335.3800641754713,90.0,False,703.942548521664,17,522.216971551947,62.28891702302214,62.171211327920574,42.70598395924942,29.4259082641014,13.280075695148025,362.50023833204455,True,47.27857081200438,47.278872848151195,7.610621687360113,2,0.25,0.0,90.0,195.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om210,0.8536975760273431,0.1738047927168935,24.592695113396985,327.19970107214954,288.1070348595154,53.144987507600824,326.2949875076008,90.0,False,657.2884035793268,18,474.0790484097138,53.19347943021259,53.096495584989036,33.879564430107116,20.600647990245974,13.278916439861142,329.2584766628997,True,38.19349414413386,38.452453319008896,4.587710992012752,1,0.25,0.0,90.0,210.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om225,0.9223770408783134,0.1471034649161268,21.97974931392022,84.36280895567965,323.5642392513029,37.070311409626434,310.2203114096264,90.0,False,758.3722766266376,19,404.32602339401717,37.00206559981473,37.138557219438155,19.56841322917627,3.6188727093838797,15.94954051979239,281.3158191678204,False,22.11881804615947,24.141302118078045,4.1362079396346925,0,0.25,0.0,90.0,225.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om240,0.9812863632331816,0.1214940454127813,25.136545460963784,95.11114317809538,355.0515686304638,21.70913383841777,294.85913383841773,81.4509211694784,False,700.8427702146605,21,355.9883339159888,21.56893189712837,21.849335779707168,5.618777272413793,-10.423237782754114,16.04201505516791,246.3266125870629,False,6.757640474950803,10.19166616131557,3.9130374257176745,0,0.25,0.0,90.0,240.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om255,1.103900217039929,0.0656015222221172,23.189820199702027,120.088002618126,423.6356680613778,-60.188042342175976,212.961957657824,,True,452.7853137221435,26,279.81759475061136,-60.19049104863792,-60.18559363571404,-62.590834665125335,-71.72253755660319,9.13170289147785,106.33299850142927,False,-75.13953570564294,-58.017945776223556,3.37130441745074,0,0.25,0.0,90.0,255.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om270,1.2724309932693156,0.1480295777837539,22.3080720699022,141.3897021003132,524.2629280138665,-76.12953948668184,197.02046051331814,,True,374.40078600313416,22,212.49115569564105,-76.13388902519586,-76.1251899481678,-77.15318102809924,-85.91253949386233,8.759358465763086,80.74853526333959,False,-91.0810328501488,-72.58029213919747,4.440456121822812,1,0.25,0.0,90.0,270.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om285,1.4437831612991696,0.2190211151202896,21.52280020306777,141.46205282458726,633.6519109199864,-88.44987226746348,184.7001277325365,,True,330.4483842275039,21,167.2895946827251,-88.45602414356297,-88.44372039136395,-88.44853680221033,-97.17525772485783,8.726720922647502,63.571807174525254,False,-103.40136563093044,-83.87564791330855,4.677254508171035,1,0.25,0.0,90.0,285.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om30,0.8670424097884305,0.3060748504159111,23.412160873786892,230.0486067755656,294.88881578806354,53.257399826428376,326.40739982642833,90.0,False,594.585609774924,18,475.41962504893684,53.398050937020486,53.116748715836266,33.33735675873884,24.82119565263087,8.516161106107973,330.4624172374233,True,38.30590646296141,37.91024564764062,5.49604323692463,2,0.25,0.0,90.0,30.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om300,1.36563275147749,0.194085566631683,20.76464795313089,120.8780170601663,582.9062018030027,-83.14184803580578,190.0081519641942,,True,360.7017452355175,21,185.98079294607047,-83.14996378130205,-83.13373229030951,-83.67359189852225,-92.69420689262031,9.020614994098068,70.67479067443364,False,-98.09334139927275,-79.10070300962047,4.523302696374115,1,0.25,0.0,90.0,300.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om315,0.7829153409660452,0.4116931317862999,3.6189948318544976,350.4509242765657,253.028822739678,76.16065577435576,349.3106557743557,90.0,False,891.1982919737053,16,609.1109651243358,76.16350352722806,76.15780802148348,48.62788412858923,38.06591869178393,10.561965436805302,426.97919409187034,True,61.209162410888794,53.200773017491,5.330648913720252,0,0.25,0.0,90.0,315.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om45,0.7118432506587545,0.4436879676716989,24.63266593583547,246.5328461750188,219.36854150607485,94.81156860123596,367.96156860123597,90.0,False,915.9100997950821,16,749.2616347639893,95.00886465038599,94.61427255208596,70.0160783172469,63.61107020772948,6.405008109517411,520.3640649989926,True,79.860075237769,74.58896720614867,6.368139659863589,2,0.25,0.0,90.0,45.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om60,0.6271702684964912,0.565715842568312,24.64044067895428,254.15791502735303,181.41616560451968,126.59172247092722,399.7417224709272,90.0,False,1447.1208056119099,15,1049.0199398064694,126.87151282961058,126.3119321122439,95.56556829961781,88.7982809330028,6.767287366615008,728.5428383386028,True,111.64022910746026,100.13845718851958,7.026472599924968,1,0.25,0.0,90.0,60.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om75,0.5914919409297271,0.6378200959023337,22.61964283520445,270.7632052895352,166.1579165607827,145.04545246890615,418.1954524689061,90.0,False,1560.2272582345418,15,1262.7145881398137,145.3776388646965,144.71326607311573,110.47490048015514,101.04102523038473,9.43387524977041,878.1787423962609,True,130.09395910543918,115.04778936905691,7.197733986595848,1,0.25,0.0,90.0,75.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om90,0.6317414828764584,0.5216645060766804,23.075609112841317,300.12017916473167,183.40318929921605,121.99990842543335,395.1499084254333,90.0,False,1558.951659267552,15,999.2946991190908,122.2030663109976,121.79675053986907,91.77020348719957,79.57784126549122,12.19236222170835,694.7653604856336,True,107.04841506196638,96.34309237610134,6.741626987071451,1,0.25,0.0,90.0,90.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om0,1.267245977964763,0.147078499971687,23.755245639732244,139.20201377921217,521.0617246891225,-75.69208319233172,197.45791680766825,,True,397.0792026426448,22,214.20282291031737,-75.69697405247773,-75.68719233218573,-76.24805762205732,-85.57110769242071,9.323050070363394,81.39890506420693,False,-90.64357655579869,-71.67516873315554,4.504100251326139,1,0.25,30.0,0.0,0.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om105,1.1762126365962065,0.3011543713523242,24.255834437714466,206.36571281708223,465.9363054823498,-65.17085191439868,207.9791480856013,,True,417.0437571310412,23,257.91191909267405,-65.16182082410414,-65.17988300469321,-67.10549820865766,-74.40941876139162,7.303920552733956,98.00874216032413,False,-80.12234527786565,-62.53260931975589,4.638707432856692,2,0.25,30.0,0.0,105.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om120,0.8538976607152758,0.324275312940749,23.769768807997504,251.16683111376943,288.2083280785437,56.73720200986906,329.88720200986904,90.0,False,493.8787553913479,17,493.301517976844,56.91623158836705,56.55817243137107,35.13036786204654,28.89563776393092,6.2347300981156195,342.80748209132497,True,41.78570864640209,39.70325675094831,5.866688067310731,3,0.25,30.0,0.0,120.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om135,0.692950732713616,0.4646582484061151,23.27075186742981,265.43428503583027,210.6935922861491,100.90462617713064,374.0546261771306,90.0,False,723.7886350111919,16,800.2205657392915,101.11198297566946,100.69726937859183,71.35715407908084,67.8902828346163,3.466871244464542,556.283947473221,True,85.95313281366367,75.93004296798262,6.426972048476607,2,0.25,30.0,0.0,135.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om15,1.4648813339792668,0.2296964685438152,23.984929007939797,142.958571797023,647.5919745744262,-89.74308927417403,183.40691072582595,,True,353.42279393514593,21,162.91584911688605,-89.74997400661464,-89.73620454173341,-88.8683003914764,-98.40394966479809,9.535649273321695,61.90942334514009,False,-104.69458263764099,-84.29541150257462,5.468969702165477,2,0.25,30.0,0.0,15.0
