run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,dT_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om0,1.2075255995643623,0.1114581190322099,25.131055101016656,45.3437463807016,484.6657274703983,-54.5787864289628,218.57121357103716,,True,431.1107856547281,18,234.81181094419435,-54.57878642883932,-54.57878642908628,-54.916860668900966,-64.89006128403105,9.973200615130082,-69.61854022243972,3.981606316433883,0,0.25,30.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om180,0.9438006279567466,0.2684068964360735,25.14277799667831,180.38918895578695,334.9023409968352,34.44395416052992,307.5939541605299,90.0,False,775.7896232511265,21,396.52768192306996,34.443954134072456,34.4439541869874,18.961775242588626,3.9006512571518916,15.061123985436733,19.404200367053008,5.020044551764386,2,0.25,30.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om270,0.901325829838077,0.1349955284600514,27.916761699446223,289.88101028579,312.55072884777525,42.842840729836695,315.99284072983664,90.0,False,562.4946957105815,23,422.6961071520131,42.84284073729892,42.842840722374454,24.04638292474646,11.358856778716996,12.687526146029464,27.803086936359783,4.0717622816179535,1,0.25,30.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om90,1.4103001899946852,0.2002567632215497,26.191654805935755,111.8277044159024,611.7375465814735,-65.52535569612475,207.62464430387524,,True,417.3649758230646,14,174.60739622237966,-65.52535569647335,-65.52535569577617,-63.39147613075262,-74.27381285778263,10.882336727030008,-80.56510948960167,4.541338453036087,0,0.25,30.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om0,1.1263574205131002,0.3157697218069617,27.551812193676103,172.12100027862962,436.6285474924404,-45.88022428139945,227.26977571860053,,True,687.9869606735648,23,282.6536489484409,-45.88022428196769,-45.88022428083121,-44.74645978705751,-56.50893698370929,11.76247719665178,-60.91997807487636,5.093274128922198,2,0.25,30.0,90.0,0.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om180,1.24501658888183,0.1468277402997767,19.707404347380397,50.54433436098866,507.4117239193752,-56.923961197797965,216.22603880220203,,True,369.53809534881566,17,221.9118018851442,-56.9239611976572,-56.92396119793872,-58.37069296581204,-66.93116998869202,8.56047702287998,-71.96371499127488,4.398244016536854,0,0.25,30.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om270,1.372143451379739,0.1933256472990219,22.50682297855981,62.25978067733916,587.0797035461313,-63.78252598034409,209.3674740196559,,True,379.8552591282014,15,184.1918828497486,-63.78252598030255,-63.78252598038568,-63.20653980934979,-73.08867221525246,9.882132405902667,-78.82227977382101,5.040038680101366,2,0.25,30.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om90,0.7211794476627111,0.3006985277158152,19.70500178371639,269.99636077757503,223.6983613393404,131.40536970026233,404.5553697002623,90.0,False,509.54190665705227,35,685.9475433292438,131.40536970043766,131.405369700087,88.16876934361603,82.99972230831543,5.169047035300608,116.36561590678541,5.66088770526556,2,0.25,30.0,90.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om0,1.4913395684121868,0.258325697887344,23.362028864729133,74.87699575814011,665.2158698687573,-68.47958172478288,204.67041827521712,,True,397.99891883422447,13,158.35869112283336,-68.47958172473255,-68.47958172483321,-66.53686079163575,-77.39199631353263,10.855135521896884,-83.5193355182598,5.047211686470536,1,0.25,60.0,0.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om180,0.7466365597828374,0.3010083580669216,25.47584342557701,241.79119918159773,235.6468658884745,115.27918236684313,388.4291823668431,90.0,False,735.7830281833485,33,640.0348111344423,115.27918236487422,115.27918236881202,81.77347462479263,72.77773291106597,8.995741713726659,100.23942857336621,5.262960054194821,1,0.25,60.0,0.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om270,1.2059558549826817,0.1067430028308991,25.53841560158565,37.36095569783905,483.72095980840254,-54.489924651757704,218.6600753482423,,True,426.46943363218486,18,235.30096442700756,-54.4899246515406,-54.48992465197481,-54.83511831971558,-64.76076008252272,9.925641762807139,-69.52967844523462,4.037043906252116,0,0.25,60.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om90,1.0387460199177905,0.2485264736478784,24.080009206492928,209.88910682307812,386.6890279954095,8.665963700911462,281.8159637009114,61.37544904657465,False,476.2598263359975,26,325.5544738497329,8.881146671263425,8.450780730559496,-8.308449290634282,-17.199650352898715,8.891201062264432,-6.373790092565452,4.341513391124517,1,0.25,60.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om0,0.7524068943917406,0.361272438627932,25.97567436561604,257.36148724139883,238.3839106019396,116.70236420778794,389.8523642077879,90.0,False,632.0513604675535,33,644.5583621083691,116.70236420712085,116.70236420845504,81.51840426811562,74.78961821008623,6.728786058029385,101.66261041431102,5.372701112977166,1,0.25,60.0,180.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om180,1.9689159901924524,0.4450486212569844,21.81522322981928,94.1707988900452,1009.1101382039142,-79.45205589274322,193.69794410725677,,True,391.00866398600937,9,98.01105510538392,-79.45205589274568,-79.45205589274073,-75.0556929986117,-87.01917399690737,11.963480998295665,-94.49180968622014,5.008253987698385,0,0.25,60.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om270,1.1812249882279051,0.1792211759695456,29.2530396320658,95.99625719908782,468.9178109186879,-52.20497153926123,220.94502846073874,,True,635.9761259108442,19,247.86897804950362,-52.204971539688295,-52.20497153883418,-50.24885053305667,-63.210300966916016,12.961450433859348,-67.24472533273814,2.3199088159441503,0,0.25,60.0,180.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om90,1.1170421400500838,0.0717362632345911,23.813875279014457,168.46516941898187,431.2232078245406,-47.564665918814704,225.58533408118527,,True,420.25641664048635,23,273.38794753450674,-47.5646659189522,-47.56466591867723,-49.35317778957388,-57.93186664457145,8.578688854997573,-62.604419712291616,2.3852854874383365,0,0.25,60.0,180.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om0,1.178152114562664,0.1143373280132694,26.551296856471257,30.96566290384394,467.08921642955806,-52.40870065398322,220.74129934601677,,True,460.9097261158431,19,246.74757316535099,-52.4087006536457,-52.40870065432074,-52.67364048289937,-63.04013077241309,10.36649028951372,-67.44845444746014,3.761719749215101,0,0.25,60.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om180,0.9259299606138324,0.2633317967628132,23.547969340666192,177.5776724910908,325.4355522547376,39.533248591614814,312.6832485916148,90.0,False,777.9504510770184,22,411.38379866947844,39.533248573724094,39.533248609505534,22.169067550524918,7.587488326712407,14.581579223812511,24.493494798137903,5.087327706276651,3,0.25,60.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om270,0.9774255508517335,0.0683345299161782,32.531052154899434,342.9624023514384,352.95823735974176,20.428640581807596,293.5786405818076,90.0,False,674.4764551467354,19,356.9826636978291,20.427409128646875,20.429872034968312,9.288455465922343,-7.57825722677072,16.866712692693064,5.388886788330682,2.792920618905306,0,0.25,60.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om90,1.295361092364476,0.1391889977573648,27.8069060669002,159.70851504397132,538.4979606813368,-60.04132168219272,213.10867831780726,,True,399.8221924873489,16,204.7692037610333,-60.04132168270397,-60.041321681681445,-58.841946391075155,-68.60832200631974,9.766375615244584,-75.08107547566964,3.4902134592930483,0,0.25,60.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om0,1.297269837783509,0.3089524629593913,31.30473595914856,133.81652394042806,539.6886333877276,-58.621440754050916,214.52855924594905,,True,721.1457526638222,16,212.57960394467392,-58.62144075487609,-58.62144075322575,-54.18859150872673,-68.67040174992609,14.481810241199355,-73.66119454752783,5.0772404292644335,2,0.25,60.0,90.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om180,1.2440470544123463,0.1718632879085611,17.63576691780591,44.13528344287694,506.8191325753149,-56.69483687979652,216.45516312020345,,True,358.8860149797593,17,223.16959536511155,-56.69483687961187,-56.694836879981175,-58.67354508603175,-66.78111546072549,8.107570374693736,-71.73459067327343,4.198182606219317,0,0.25,60.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om270,1.21685035008661,0.1049540335603889,22.700860786977483,31.75480767888784,490.2905780316742,-55.26047452730312,217.88952547269685,,True,375.704803725915,18,231.06225925710248,-55.26047452707361,-55.260474527532644,-56.4893348573982,-65.30475913143586,8.81542427403766,-70.30022832078004,3.610331575242834,0,0.25,60.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om90,0.7642430409101882,0.2325943616458536,21.26289148713306,264.1780524648983,244.03101683232995,102.22134461248086,375.3713446124808,90.0,False,524.9097483219213,32,598.980338633336,102.22134461236831,102.22134461259343,66.92295198648684,59.627170669596666,7.295781316890171,87.18159081900394,5.008449931639092,2,0.25,60.0,90.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om0,1.780937562963534,0.3828313564172327,24.3829305592172,82.6612123605276,868.1021490952062,-76.15917341805728,196.9908265819427,,True,419.5994926589563,11,116.12192054741521,-76.15917341805356,-76.15917341806096,-72.06235978089425,-84.3766695022293,12.31430972133505,-91.1989272115342,4.597047127053144,0,0.25,90.0,0.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om180,0.7332199712101505,0.3607954723633659,21.781205286228733,246.01498126001823,229.32384708930823,128.66328874702108,401.81328874702103,90.0,False,713.523226651231,34,678.5989972308105,128.66328874552215,128.66328874852,88.88331268402311,83.19032593135577,5.692986752667338,113.62353495354417,5.520829733182193,1,0.25,90.0,0.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om270,1.1428434544752837,0.0578095583958243,27.278519488650694,74.62571223619328,446.24967029177947,-49.82703615884497,223.322963841155,,True,482.4804900087014,21,260.9465460655343,-49.82703615884403,-49.82703615884594,-50.02968058134046,-60.42993191544476,10.400251334104304,-64.86678995232188,3.0950847117793345,0,0.25,90.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om90,1.1221360414332968,0.1811524439252093,26.03989992720594,186.95823847639176,434.17624434300086,-47.31557071486857,225.83442928513142,,True,467.4444524582843,22,274.75942940428604,-47.31557071540838,-47.31557071432876,-48.125381070735116,-57.18348484072463,9.058103769989515,-62.35532450834548,2.8973206650340697,0,0.25,90.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om0,0.7962940912007014,0.350715286915684,25.23514928750201,254.4001319918273,259.54222894376164,93.04958868454293,366.1995886845429,90.0,False,573.5871128246974,30,572.9960804152802,93.04958868359645,93.04958868548937,61.79576632247301,55.28981021093592,6.505956111537088,78.009834891066,4.78516904294008,1,0.25,90.0,180.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om180,2.071027549738594,0.5164560335179849,21.051442900993376,86.56618961973247,1088.6207411301898,-80.42879692181411,192.72120307818585,,True,454.01634139560394,9,92.63892049103062,-80.42879692181317,-80.42879692181506,-75.35000207577791,-88.28983342723173,12.939831351453819,-95.46855071529103,5.042471983670086,0,0.25,90.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om270,1.2249491822118732,0.2074432332107186,30.77440117412517,59.22037185959522,495.1934579037903,-55.12674615023343,218.02325384976655,,True,640.9498393172258,18,231.8000042319695,-55.126746150208064,-55.12674615025883,-52.59002048017173,-66.19583606308363,13.605815582911902,-70.16649994371035,2.877936122741092,0,0.25,90.0,180.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om90,1.1027005296513963,0.1689123110441978,24.43626489934824,197.6147415535453,422.94526291488734,-45.65296373738636,227.49703626261362,,True,428.09194643642434,25,283.90208148195245,-45.65296373762875,-45.65296373714398,-47.557836484050334,-55.60672468640327,8.048888202352934,-60.69271753086327,2.836497130440848,0,0.25,90.0,180.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om0,1.1542094019599605,0.136170282505344,25.999912561857062,20.428496945486238,452.9233406012121,-50.3980561821506,222.7519438178494,,True,471.7360209958711,20,257.8060681337602,-50.39805618194204,-50.39805618235916,-51.12716520654669,-61.42381555921748,10.296650352670788,-65.43780997562752,3.642766480283036,0,0.25,90.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om180,0.9460794330093056,0.2761521881740977,22.289962290968443,173.52159773691557,336.1160045791088,34.36941187080406,307.51941187080405,90.0,False,759.3419304247539,21,395.5196487938514,34.36941184793811,34.36941189367001,17.378862798267956,3.03228640756961,14.346576390698345,19.329658077327146,5.045627892701042,3,0.25,90.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om270,1.147426132432262,0.1681026244739787,33.17425362651397,44.20168625367792,448.93647821822987,-49.60603168150939,223.54396831849058,,True,685.5813535537509,20,262.16413819136426,-49.606031681600356,-49.606031681418436,-47.18328617431752,-61.067568448528355,13.884282274210832,-64.64578547498631,2.5973161709985857,0,0.25,90.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om90,1.0750484099983966,0.1607422904702079,28.078374220024543,242.92851284018585,407.1362968620373,-43.038822884554705,230.1111771154453,,True,393.9402020158754,45,298.2816369844297,-43.03882288420336,-43.03882288490605,-45.086146547772266,-52.739247339225265,7.653100791452999,-58.07857667803162,3.1172031444700625,0,0.25,90.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om0,1.2308314094345498,0.2800387065733455,28.936165418018007,150.31619155313516,498.76462791416895,-54.73457195348936,218.4154280465106,,True,638.309335722289,17,233.95636637260486,-54.73457195491179,-54.73457195206691,-52.07451034182812,-64.704083412983,12.629573071154873,-69.77432574696627,4.861937084567298,2,0.25,90.0,90.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om180,1.2361678586399043,0.2031307589229531,17.797460155715378,36.97571578460274,502.0118415140389,-55.92540741646355,217.22459258353643,,True,383.1384846786239,17,227.4014828522132,-55.92540741612682,-55.925407416800304,-57.87189334983565,-66.35340532420398,8.481511974368324,-70.96516120994046,3.981157526922496,0,0.25,90.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om270,1.0361719835304073,0.0998379453689776,23.300143004957945,300.1054980902577,385.2525824225857,5.674636298335445,278.8246362983354,56.4426902380793,False,392.8405026523297,24,318.5002242768769,5.797584681062871,5.551687915608018,-13.147797116885744,-21.58887959496959,8.441082478083846,-9.365117495141469,2.498293926921969,0,0.25,90.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om90,0.9189758173638712,0.1410419445780811,22.272458104280798,206.71702538061868,321.77619742826914,38.1791727524521,311.32917275245205,90.0,False,540.0383261780449,22,406.9613679000149,38.179172736848344,38.17917276805586,18.21764217827703,7.279408943561017,10.938233234716012,23.139418958975185,3.287192756590832,1,0.25,90.0,90.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om0,1.646193221430159,0.3192343945534814,23.39853775250955,94.09909898251982,771.4699316676089,-73.18344925201876,199.96655074798122,,True,391.56717568402837,12,132.48805675194032,-73.18344925202325,-73.18344925201428,-70.13241737609299,-81.40176461565203,11.269347239559039,-88.22320304549568,4.789768864598996,0,0.25,-30.0,0.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om180,0.7277798548862059,0.3476638808286621,24.213038100792616,259.1024178891048,226.77638887551552,130.46144305627354,403.6114430562735,90.0,False,631.3371838439592,34,685.1277630433657,130.46144305547148,130.4614430570756,91.26090746953274,84.96086318395092,6.300044285581819,115.42168926279662,5.396524014538173,1,0.25,-30.0,0.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om270,1.167996042398734,0.0752865197048109,22.69581966658713,83.68669778340885,461.0625492616138,-51.795196337219224,221.35480366278074,,True,411.9947350706406,19,250.12073509784236,-51.795196337520096,-51.79519633691835,-53.18681234376484,-62.18019653451788,8.99338419075304,-66.83495013069614,3.584567551722435,0,0.25,-30.0,0.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om90,1.0803905018822206,0.2061032613322903,28.11224587785834,146.30759839060153,410.1747542736664,-43.109240820120455,230.04075917987953,,True,695.0014200283966,39,297.8944170841774,-43.10924082088793,-43.109240819352976,-42.30503800795608,-54.61673984337162,12.31170183541554,-58.14899461359737,3.547084357518851,1,0.25,-30.0,0.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om0,0.8829994204069216,0.159697711964707,24.93021068156837,286.8083251872852,303.0668381901907,49.59329142058567,322.74329142058565,90.0,False,507.27907299016744,24,442.0660099229889,49.59329142549014,49.593291415681236,27.319743783735838,16.566955281831333,10.752788501904504,34.55353762710876,4.912200026309785,2,0.25,-30.0,180.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om180,1.3788260118664388,0.204388457303787,23.30457015809547,71.49021882182656,591.3736806860672,-64.03032625352047,209.11967374647952,,True,402.65660894930573,15,182.82911969888747,-64.03032625351644,-64.03032625352449,-63.00865210592789,-73.38131760040912,10.372665494481232,-79.07008004699739,5.716894492261363,2,0.25,-30.0,180.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om270,0.9892361289486362,0.3785731306784857,21.69865673460489,206.4402974965483,359.37490259907685,27.732679480446514,300.8826794804465,90.0,False,651.5145803668339,20,375.65422417647005,27.791723506251053,27.673635454641968,10.287244966830198,-0.5606505738053166,10.847895540635514,12.6929256869696,5.405464890583239,2,0.25,-30.0,180.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om90,1.248131615015869,0.1390635465588359,23.74618518338837,38.02109342704669,509.317227485008,-57.17079355162198,215.979206448378,,True,399.6115627352571,17,220.5554738736988,-57.1707935513775,-57.17079355186648,-57.62007032473616,-67.2178513208533,9.597780996117137,-72.2105473450989,4.569765521759555,1,0.25,-30.0,180.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om0,1.2450165843964636,0.1468277363800061,19.707404318781077,50.54433348475913,507.4117211773303,-56.92396093080883,216.22603906919113,,True,369.5380938415108,17,221.91180335355682,-56.92396093066817,-56.923960930949505,-58.37069277551933,-66.93116973496545,8.56047695944612,-71.96371472428575,4.398244005312186,0,0.25,-30.0,270.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om180,1.1263574215850536,0.3157697221788291,27.551812186688394,172.12100025937468,436.6285481157489,-45.880224372517546,227.26977562748243,,True,687.9869599375078,23,282.6536484473048,-45.88022437308573,-45.88022437194937,-44.74645986968454,-56.50893706408263,11.762477194398087,-60.91997816599446,5.0932741123193335,2,0.25,-30.0,270.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om270,0.7222555286360657,0.3003535410137764,19.706721606925672,270.1287151547611,224.19922278921,130.69825637639897,403.8482563763989,90.0,False,508.72880087498925,35,683.8271529881083,130.698256376574,130.69825637622392,87.600571980524,82.42341865919951,5.177153321324482,115.65850258292205,5.656649265972788,2,0.25,-30.0,270.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om90,1.3721434513992417,0.1933256473061598,22.506822978628907,62.25978067156186,587.0797035586479,-63.782525981251474,209.3674740187485,,True,379.8552591205749,15,184.19188284477667,-63.78252598121009,-63.78252598129285,-63.20653981016286,-73.08867221606816,9.882132405905303,-78.82227977472839,5.040038680138254,2,0.25,-30.0,270.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om0,0.9438006278482834,0.2684068964250831,25.142777995714503,180.3891889851745,334.902340939104,34.44395419047836,307.5939541904783,90.0,False,775.7896232253712,21,396.5276820129486,34.44395416402069,34.44395421693603,18.961775265258186,3.900651282744554,15.061123982513632,19.404200397001446,5.020044552065031,2,0.25,-30.0,90.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om180,1.207525599489252,0.1114581189782525,25.131055099851213,45.34374634586867,484.6657274251776,-54.57878642391033,218.57121357608963,,True,431.1107856145003,18,234.81181097197594,-54.578786423787086,-54.57878642403358,-54.91686066551847,-64.89006127925212,9.973200613733653,-69.61854021738725,3.981606315653389,0,0.25,-30.0,90.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om270,1.410300190119849,0.2002567632964733,26.19165480585636,111.82770440151188,611.7375466629107,-65.52535570126537,207.6246442987346,,True,417.3649758340204,14,174.60739619411618,-65.5253557016138,-65.52535570091693,-63.39147613476189,-74.27381286267652,10.882336727914634,-80.56510949474229,4.541338454199444,0,0.25,-30.0,90.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om90,0.9013264611026608,0.1349954194130736,27.916762222172384,289.8813026271879,312.55105720113056,42.84264231013703,315.992642310137,90.0,False,562.4944176450852,23,422.6955087245268,42.84264231759961,42.84264230267445,24.046220732291733,11.358685827063518,12.687534905228215,27.80288851666012,4.071759291680368,1,0.25,-30.0,90.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om0,1.968915988248462,0.4450486208276562,21.81522323378972,94.1707987882006,1009.1101367094112,-79.45205586180003,193.69794413819994,,True,391.0086642232389,9,98.0110552755719,-79.4520558618029,-79.45205586179716,-75.0556929737757,-87.01917397240331,11.963480998627603,-94.49180965527695,5.008253986316138,0,0.25,-60.0,0.0,0.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om180,0.7523264189482232,0.3612673392013686,25.973268089999262,257.3699024887038,238.34566625948705,116.74807212183791,389.8980721218379,90.0,False,632.0821781656368,33,644.6948987485201,116.74807212116971,116.74807212250606,81.55324067404639,74.82526790659371,6.727972767452684,101.70831832836099,5.37282096840395,1,0.25,-60.0,0.0,180.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om270,1.1170421399794708,0.0717362631478273,23.813875277575985,168.46516931753928,431.2232077836514,-47.56466591284468,225.5853340871553,,True,420.2564167365344,23,273.3879475673604,-47.56466591298232,-47.564665912707056,-49.35317778423753,-57.9318666406232,8.578688856385668,-62.60441970632159,2.385285487147762,0,0.25,-60.0,0.0,270.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om90,1.1812249880724837,0.179221175973139,29.253039630685475,95.99625723923916,468.9178108261398,-52.20497152737367,220.9450284726263,,True,635.9761260465528,19,247.86897811489604,-52.204971527800645,-52.20497152694668,-50.24885052236549,-63.2103009563554,12.96145043398991,-67.24472532085059,2.319908815991788,0,0.25,-60.0,0.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om0,0.7454183787068396,0.3007875833899558,25.472318959323456,241.71496148057216,235.07039378564627,115.95943393235076,389.1094339323507,90.0,False,738.6377092738277,33,642.0815398411252,115.95943393027144,115.95943393443002,82.33877299645233,73.32341724722595,9.015355749226387,100.91968013887384,5.266152060656921,1,0.25,-60.0,180.0,0.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om180,1.4913395686917572,0.2583256976629638,23.36202886487675,74.87699577714346,665.2158700558118,-68.47958173736559,204.67041826263437,,True,397.9989184572749,13,158.3586910536254,-68.47958173731524,-68.47958173741594,-66.53686080483554,-77.39199632200523,10.855135517169685,-83.51933553084251,5.04721168488731,1,0.25,-60.0,180.0,180.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om270,1.0387460199909235,0.2485264737199464,24.080009207229036,209.8891068334237,386.6890280362467,8.665963687800074,281.81596368780004,61.37544904657465,False,476.2598262793364,26,325.55447381010634,8.881146658228198,8.450780717371948,-8.308449301105675,-17.199650362246945,8.89120106114127,-6.373790105676839,4.341513391010629,1,0.25,-60.0,180.0,270.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om90,1.2059557911797405,0.1067430506488785,25.538416335386312,37.36093795445298,483.720921420406,-54.48991990396478,218.6600800960352,,True,426.4695070130711,18,235.30099053979936,-54.48991990374814,-54.48991990418144,-54.83511378170367,-64.76075638098847,9.9256425992848,-69.5296736974417,4.0370436740192455,0,0.25,-60.0,180.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om0,1.2440470529033332,0.1718632869572632,17.635766913327696,44.13528338714565,506.8191316531671,-56.69483678819309,216.45516321180688,,True,358.8860149921912,17,223.16959586891804,-56.69483678800862,-56.694836788377586,-58.67354501413083,-66.78111537773779,8.10757036360696,-71.73459058167,4.198182602212987,0,0.25,-60.0,270.0,0.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om180,1.2974078998272018,0.3089601690363408,31.30543073758525,133.81275317031222,539.7747902873078,-58.62956479771516,214.52043520228483,,True,721.0333425005557,16,212.53492297405856,-58.62956479853098,-58.629564796899345,-54.1959057503868,-68.67744303245739,14.48153728207059,-73.66931859119208,5.077233917894549,2,0.25,-60.0,270.0,180.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om270,0.7642430408513842,0.2325943615409021,21.26289148379565,264.17805236903416,244.0310168041648,102.22134463845674,375.3713446384567,90.0,False,524.9097486494492,32,598.9803387100541,102.22134463834419,102.22134463856933,66.92295200931403,59.62717069183411,7.295781317479921,87.18159084497982,5.008449931587786,2,0.25,-60.0,270.0,270.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om90,1.2168503500854355,0.1049540335615974,22.700860786834376,31.754807681825937,490.29057803096447,-55.26047452721534,217.88952547278464,,True,375.70480372844645,18,231.06225925757815,-55.26047452698566,-55.260474527445005,-56.48933485731915,-65.30475913137757,8.815424274058415,-70.30022832069226,3.610331575246725,0,0.25,-60.0,270.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om0,0.9259299805646624,0.2633318100290127,23.547969572210185,177.5776767277263,325.4355627728809,39.53324318796917,312.68324318796914,90.0,False,777.9504211188522,22,411.38378248568256,39.533243170078734,39.5332432058596,22.169063151985895,7.587484244724149,14.581578907261747,24.493489394492258,5.087350094442247,3,0.25,-60.0,90.0,0.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om180,1.1781521148906335,0.1143373281949311,26.551296848703814,30.965663088187437,467.0892166245978,-52.408700678020075,220.7412993219799,,True,460.90972611519993,19,246.7475730331667,-52.40870067768272,-52.40870067835744,-52.673640503743826,-63.04013079519087,10.366490291447043,-67.44845447149699,3.761719750258664,0,0.25,-60.0,90.0,180.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om270,1.2953610910682365,0.1391889981475506,27.80690606530139,159.70851462032795,538.497959873042,-60.04132160561496,213.108678394385,,True,399.8221941618288,16,204.7692041821901,-60.04132160612593,-60.041321605104,-58.841946310973576,-68.60832194932067,9.766375638347093,-75.08107539909187,3.4902134554197253,0,0.25,-60.0,90.0,270.0
