run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,years_to_equilibrium,T_overshoot_K,max_hemis_asymmetry_K,max_hemis_asymmetry_year,final_hemis_asymmetry_K,iceline_start_deg,iceline_end_deg,iceline_migration_deg,iceline_peak_rate_deg_per_yr,T_year1_degC,T_final_degC,diag_seasonal_range_K,dT_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om255,0.995395097164572,0.0317504086986823,24.486127564033307,226.3345034977518,362.73631463131744,9,0.0,5.465526999897019,1,0.10376893690667544,58.82116446134409,67.25314872563517,8.431984264291081,3.095081488802279,15.114960627063018,16.392975561213078,11.742662137681453,1.4414821977461099,1.5327716034967802,0,1.25,90.0,180.0,255.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om270,0.996713343762166,0.0259575052439064,24.22031804656284,214.4177163184225,363.45713523285696,6,0.0,6.268738868638287,1,0.033109016677800085,58.82116446134409,67.25314872563517,8.431984264291081,3.095081488802279,15.038930667484856,15.88342157460788,11.703827796104367,0.931928211140912,1.2137343381498578,0,1.25,90.0,180.0,270.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om285,1.003878410221259,0.0218435705151175,24.059012568294893,173.2810874095609,367.38334301644016,8,0.0,7.465342530047774,1,0.0220407930152291,56.4426902380793,64.15806723683289,7.715376998753591,2.7826181902582405,14.687351187299019,13.45003881704862,11.509333480278146,-1.5014545464183477,1.0872529153448676,0,1.25,90.0,180.0,285.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om30,1.0202634557796617,0.0657434714054498,22.397862424485453,225.77676629464383,376.4144501228389,18,0.0,5.225661717846965,1,0.10631476963229769,58.82116446134409,54.2046324563124,-4.6165320050316865,2.3784742232647886,13.680906859049157,7.549584714239882,8.234373383308997,-7.401908649227086,2.1015420548788666,0,1.25,90.0,180.0,30.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om300,1.0153846461144391,0.0329535084101004,23.719693516403243,135.8859217844703,373.71770951129054,15,0.0,6.144839091220579,1,0.1426017779777382,58.82116446134409,56.4426902380793,-2.3784742232647886,2.3784742232647886,14.034415214123182,9.180322236022713,10.574833435732042,-5.771171127444255,1.5021829339135344,0,1.25,90.0,180.0,300.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om315,1.0315374641713964,0.0496222632524695,22.97263331852893,129.8240275789732,382.6707775426408,22,0.0,5.6227394576176675,1,0.2909239466396438,56.4426902380793,48.11140308495899,-8.331287153120314,2.238057781766898,13.091077431105914,1.715167549120346,9.01377979904904,-13.236325814346621,1.8379522144995848,0,1.25,90.0,180.0,315.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om330,1.0444825851183313,0.0552652377526873,21.957681321273014,136.38310767494428,389.8967322010793,40,0.0,5.8421991746423245,1,0.25945866626816816,56.4426902380793,28.540365484875558,-27.902324753203743,2.238057781766898,12.326802213951828,-14.866529308026672,8.565475251894831,-29.81802267149364,2.028853286336678,0,1.25,90.0,180.0,330.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om345,1.0496447368281134,0.052240816512577,21.182189680531742,153.86832735595138,392.79078364636905,34,0.0,6.431700357432931,1,0.0011950678538994453,56.4426902380793,13.493398821551693,-42.94929141652761,8.016789445335792,12.029715968677333,-53.75185998490879,8.097868187892466,-68.70335334837576,2.186161164384234,0,1.25,90.0,180.0,345.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om45,1.0080433279332994,0.0747998089909248,23.34927266409083,234.0647097049089,369.6720275822125,10,0.0,4.770520453752262,1,0.15024575486953218,58.82116446134409,61.37544904657465,2.554284585230562,2.554284585230562,14.399515130578006,12.441738696053987,9.587465526606309,-2.509754667412981,2.0843703840719465,0,1.25,90.0,180.0,45.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om60,0.9964662423371468,0.0757950050751921,24.15283682865056,237.0895037702429,363.3219832205046,8,0.0,4.633190865868794,1,0.15252280024822795,61.37544904657465,67.25314872563517,5.87769967906052,3.095081488802279,15.080216750432434,16.409845395858255,10.654262091341527,1.4583520323912875,1.971490977731022,0,1.25,90.0,180.0,60.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om75,0.9927254788892776,0.0706796941118312,24.620203599860737,235.6280859423486,361.2780224555019,10,0.0,4.825790171602824,1,0.20507437304928544,61.37544904657465,70.81186354627908,9.436414499704433,3.558714820643914,15.286886003056571,17.558459336914243,11.150845094498738,2.6069659734472754,1.7516531887887754,0,1.25,90.0,180.0,75.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om90,0.9924464492710164,0.059085063609029,24.62943815737664,225.1167980905652,361.1257142087804,9,0.0,5.70259753297111,1,0.0784067306461047,58.82116446134409,70.81186354627908,11.990699084934995,5.336902775488802,15.292410573067441,17.5315028473204,11.5434067490987,2.5800094838534324,1.3506792227175024,0,1.25,90.0,180.0,90.0
