run,Score,Earth_s,Earth_da_AU,Earth_de,n_ejected,ejected_bodies,top_impact_body,top_impact_raw_r,bh_rp_au,bh_vinf_kms,bh_inc_deg,bh_tperi_offset_days,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om270__om0,3.1527466807864624,0.0905709691360271,0.0773948845531097,0.0778305513815625,0,,Neptune,2.2982161042985867,0.75,25.0,-60.0,56210.0,270.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om0,3.1460261472459012,0.23253862263399938,-0.1238433121906498,0.1153513954723758,1,Uranus,Uranus,2.0688127893904524,1.25,25.0,-60.0,56210.0,180.0,0.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om0__om180,3.146026120964268,0.23253861739821557,-0.1238432994505392,0.1153514026655121,1,Uranus,Uranus,2.06881278938894,1.25,25.0,60.0,56210.0,0.0,180.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om270,3.1382522170424156,0.15443541909150071,-0.0402462863774208,0.1055776655305724,1,Mars,Mars,3.576459064299771,0.75,25.0,-90.0,56210.0,90.0,270.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om270__om90,3.138252214970519,0.15443541867847405,-0.0402462857607631,0.1055776656759317,1,Mars,Mars,3.5764590643307073,0.75,25.0,90.0,56210.0,270.0,90.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om270,3.1345206822241196,0.241032113779677,-0.13825371508709,0.1107651118801127,0,,Uranus,1.8944227206959174,1.0,25.0,30.0,56210.0,270.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om90,3.134520681779392,0.24103211369153668,-0.1382537151076409,0.1107651117279429,0,,Uranus,1.8944227206962436,1.0,25.0,-30.0,56210.0,90.0,90.0
20260724_230314__rp0p5__vinf25__inc30__toff56210__Om180__om90,3.1288583763209052,0.12120345916893588,0.118817786897604,0.0363772298788634,0,,Jupiter,1.9279349774273753,0.5,25.0,30.0,56210.0,180.0,90.0
20260724_230314__rp0p5__vinf25__incm30__toff56210__Om0__om270,3.128858370873056,0.12120345807619327,0.1188177855750757,0.0363772294603357,0,,Jupiter,1.9279349774261427,0.5,25.0,-30.0,56210.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om90,3.1172031444700625,0.15672745734038782,0.0752343852960074,0.1435746408658818,0,,Neptune,1.8618930587650937,0.25,25.0,90.0,56210.0,270.0,90.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om270,3.117203123752472,0.1567274532058819,0.0752343939102232,0.1435746363873434,0,,Neptune,1.861893058765058,0.25,25.0,-90.0,56210.0,90.0,270.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om90__om270,3.11641052247992,0.19596002354839784,-0.0415045986081127,0.1535791975167279,0,,Neptune,1.6415708153900532,0.5,25.0,-90.0,56210.0,90.0,270.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om270__om90,3.1164105060322727,0.19596002026314863,-0.0415045989227503,0.1535791931257332,0,,Neptune,1.64157081538965,0.5,25.0,90.0,56210.0,270.0,90.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om180__om270,3.1069833697782183,0.23169923819149377,0.0052704018596844,0.2368312056303379,0,,Neptune,1.7208972771201174,0.5,25.0,-90.0,56210.0,180.0,270.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om0__om90,3.106983368891374,0.23169923801398074,0.0052704018332984,0.2368312053992036,0,,Neptune,1.7208972771197018,0.5,25.0,90.0,56210.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om270,3.0950847117793345,0.14071362044091087,0.1430294297728928,0.040641908791499,0,,Jupiter,1.4409633575941112,0.25,25.0,90.0,56210.0,0.0,270.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om90,3.0950847060730777,0.14071361920745565,0.1430294280680747,0.0406419070881535,0,,Jupiter,1.440963357594378,0.25,25.0,-90.0,56210.0,180.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om270,3.0857886301690973,0.06191093179696039,0.0553916445172063,0.0509554440885427,1,Jupiter,Jupiter,3.7118319690789767,1.0,25.0,60.0,56210.0,0.0,270.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om90,3.0857886233741922,0.06191093044020518,0.0553916431899702,0.050955444426689,1,Jupiter,Jupiter,3.7118319690768624,1.0,25.0,-60.0,56210.0,180.0,90.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om0__om180,3.06528694446324,0.21165926443491012,-0.0781522032358326,0.1368092231648208,0,,Uranus,1.9903201470695555,0.75,25.0,-90.0,56210.0,0.0,180.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om180__om0,3.065286944447227,0.2116592644297786,-0.0781522032612509,0.1368092231315861,0,,Uranus,1.9903201470698342,0.75,25.0,90.0,56210.0,180.0,0.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om90,3.055233017893718,0.21409233870815123,0.0073406374851207,0.2138663180196066,0,,Neptune,2.0178687472200756,1.0,25.0,-30.0,56210.0,0.0,90.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om270,3.0552330177289404,0.2140923386705772,0.0073406366925293,0.2138663180508921,0,,Neptune,2.017868747222991,1.0,25.0,30.0,56210.0,180.0,270.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om180,3.0035597471819067,0.2162637911444993,-0.0969488928452956,0.1229304770492941,0,,Uranus,1.8846125382392216,1.0,25.0,-60.0,56210.0,0.0,180.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om0,3.003559745576691,0.21626379082295916,-0.0969488924108517,0.1229304770895845,0,,Uranus,1.884612538241023,1.0,25.0,60.0,56210.0,180.0,0.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om180__om0,3.001654555415808,0.1974648457965751,-0.0957639355024019,0.0995550240276622,1,Uranus,Uranus,2.2301006525835674,1.5,25.0,-30.0,56210.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om180,3.0016545545326814,0.19746484577108367,-0.0957639356939741,0.0995550237851073,1,Uranus,Uranus,2.23010065258538,1.5,25.0,30.0,56210.0,0.0,180.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om90__om180,2.9978696263818585,0.08200449545036127,0.076337111152635,0.0621849599159157,0,,Neptune,2.285773907527248,0.75,25.0,-60.0,56210.0,90.0,180.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om270__om0,2.9978696244088154,0.08200449509588101,0.0763371107502447,0.0621849592898736,0,,Neptune,2.2857739075282746,0.75,25.0,60.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om0,2.9756583585405405,0.09312853773922715,0.0504187518798434,0.0797398514203777,0,,Neptune,2.2472953974828993,0.75,25.0,-90.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om90__om180,2.975658358529672,0.09312853773759391,0.0504187518639883,0.079739851418751,0,,Neptune,2.247295397483631,0.75,25.0,90.0,56210.0,90.0,180.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om180,2.96786302718427,0.18253343793065827,0.2096308610404164,0.116741245547364,0,,Uranus,2.0131103166156508,1.0,25.0,-60.0,56210.0,180.0,180.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om0,2.967863026094027,0.18253343771473143,0.2096308607291698,0.1167412456963005,0,,Uranus,2.013110316615382,1.0,25.0,60.0,56210.0,0.0,0.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om180,2.952984904450308,0.21050294293105246,-0.1028260162244057,0.1088081212856906,0,,Uranus,1.9105653261492048,1.25,25.0,-30.0,56210.0,0.0,180.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om180__om0,2.9529849041652474,0.21050294287521648,-0.1028260163148833,0.108808121111625,0,,Uranus,1.9105653261492377,1.25,25.0,30.0,56210.0,180.0,0.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om90__om90,2.9411409997729003,0.1974587114502733,-0.1073092848102269,0.0867291276307731,1,Uranus,Uranus,2.055793230260306,1.25,25.0,60.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om270,2.9411409990490265,0.19745871131124149,-0.1073092845004977,0.086729127799776,1,Uranus,Uranus,2.0557932302601056,1.25,25.0,-60.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om90__om90,2.934294696137278,0.19277137489635934,-0.0949498858224509,0.0944563870656889,1,Uranus,Uranus,2.1107990590506693,1.5,25.0,30.0,56210.0,90.0,90.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om270__om270,2.9342946960786374,0.1927713749398455,-0.0949498859751996,0.0944563869534093,1,Uranus,Uranus,2.1107990590470465,1.5,25.0,-30.0,56210.0,270.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om0,2.9013970359242,0.17280832878856928,0.1945305891750063,0.1134453379810239,0,,Uranus,2.065061357058562,1.0,25.0,-30.0,56210.0,0.0,0.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om180,2.9013970328685548,0.17280832817897282,0.1945305881831999,0.1134453372722506,0,,Uranus,2.0650613570588674,1.0,25.0,30.0,56210.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om90,2.8973206650340697,0.1752655568169938,0.1223220167309003,0.1639847943208844,0,,Neptune,1.9594654095029322,0.25,25.0,90.0,56210.0,0.0,90.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om270,2.8973206635639226,0.17526555652419493,0.1223220170350739,0.1639847940060179,0,,Neptune,1.9594654094995807,0.25,25.0,-90.0,56210.0,180.0,270.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om90__om90,2.8856396934040767,0.1576406947595192,-0.1064420634228348,0.0385926784184182,0,,Uranus,1.5274629241632318,0.5,25.0,-60.0,56210.0,90.0,90.0
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om270__om270,2.8856396930024397,0.15764069467536182,-0.1064420636160589,0.0385926780972945,0,,Uranus,1.5274629241642603,0.5,25.0,60.0,56210.0,270.0,270.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om180,2.8792189140007154,0.07633598863855168,0.0553233015402362,0.0643740032896304,0,,Neptune,2.3042795611022924,1.0,25.0,30.0,56210.0,90.0,180.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om0,2.87921891297068,0.07633598843207767,0.0553233013612909,0.0643740031007189,0,,Neptune,2.3042795611024554,1.0,25.0,-30.0,56210.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om270,2.877936122741092,0.19537354217725933,0.2251351575094716,0.1902755836063988,0,,Jupiter,0.8118584512602668,0.25,25.0,90.0,56210.0,180.0,270.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om90,2.8779361195942585,0.19537354154787354,0.2251351582236568,0.190275582962615,0,,Jupiter,0.811858451260304,0.25,25.0,-90.0,56210.0,0.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om0,2.8765330484361886,0.1911742745825609,-0.0912054209297017,0.0965246577073975,0,,Uranus,2.0144318641798535,1.5,25.0,0.0,56210.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om180,2.8765330484361886,0.1911742745825609,-0.0912054209297017,0.0965246577073975,0,,Uranus,2.0144318641798535,1.5,25.0,0.0,56210.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om90,2.8765330484361886,0.1911742745825609,-0.0912054209297017,0.0965246577073975,0,,Uranus,2.0144318641798535,1.5,25.0,0.0,56210.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om270,2.8765330467988024,0.19117427425343428,-0.0912054206538993,0.0965246575920786,0,,Uranus,2.0144318641797407,1.5,25.0,0.0,56210.0,270.0,270.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om90__om90,2.87249153942014,0.16628198251742757,-0.062509044351705,0.0966630888198251,0,,Neptune,1.6930999564052631,0.75,25.0,90.0,56210.0,90.0,90.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om270,2.872491538082274,0.1662819822713802,-0.0625090440635403,0.0966630888291141,0,,Neptune,1.6930999564054905,0.75,25.0,-90.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om90__om0,2.8520454401122115,0.15477476758186962,0.1693554449527484,0.1204437347893391,1,Neptune,Neptune,2.294678298803828,1.5,25.0,-90.0,56210.0,90.0,0.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om270__om180,2.852045417007277,0.15477476296084053,0.1693554385621435,0.120443735563949,1,Neptune,Neptune,2.2946782988041443,1.5,25.0,90.0,56210.0,270.0,180.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om270__om90,2.841399030538282,0.19398443924929282,0.2215315339066946,0.0753248035408144,0,,Uranus,1.2344419951173322,0.5,25.0,-60.0,56210.0,270.0,90.0
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om90__om270,2.841399027390615,0.19398443860771844,0.2215315328048556,0.0753248027721182,0,,Uranus,1.2344419951217298,0.5,25.0,60.0,56210.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om90,2.836497130440848,0.16425193030270543,0.1028865049490116,0.1517446614398758,0,,Neptune,1.8119755553909263,0.25,25.0,90.0,56210.0,180.0,90.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om270,2.836497127960412,0.1642519298151286,0.1028865066599963,0.1517446609336888,0,,Neptune,1.811975555389603,0.25,25.0,-90.0,56210.0,0.0,270.0
20260724_230314__rp0p75__vinf25__incm30__toff56210__Om0__om270,2.833299409973957,0.08483632589952786,0.0778839775288003,0.0289614008200947,1,Jupiter,Jupiter,2.2976765994356128,0.75,25.0,-30.0,56210.0,0.0,270.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om180__om90,2.833299408846335,0.08483632567319734,0.0778839772853922,0.0289614006746042,1,Jupiter,Jupiter,2.297676599433978,0.75,25.0,30.0,56210.0,180.0,90.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om270,2.82205238029099,0.16424560020308832,0.1810276673913408,0.1047783794197196,0,,Mars,1.1985325688888107,1.0,25.0,-30.0,56210.0,90.0,270.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om90,2.8220523758607765,0.1642455993428917,0.1810276663483919,0.1047783810587271,0,,Mars,1.198532568397557,1.0,25.0,30.0,56210.0,270.0,90.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om180,2.8210003425325665,0.06948245668346877,0.0541956578925412,0.0582332482298221,0,,Neptune,2.191127262093893,1.0,25.0,-30.0,56210.0,90.0,180.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om0,2.8210003424687593,0.06948245667329495,0.0541956579776287,0.0582332482224738,0,,Neptune,2.191127262093636,1.0,25.0,30.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om270__om0,2.7990259378890174,0.0783932356777816,0.0621523445402892,0.0663612813908925,0,,Neptune,2.349010217472454,0.75,25.0,90.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om180,2.7990259371460877,0.07839323553063211,0.0621523436126666,0.0663612812379174,0,,Neptune,2.3490102174723386,0.75,25.0,-90.0,56210.0,90.0,180.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om0__om180,2.7977280089660272,0.1921880014778521,-0.0879428813164813,0.1013396936434235,0,,Uranus,1.815647183343032,1.25,25.0,90.0,56210.0,0.0,180.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om0,2.7977280075517106,0.19218800119460877,-0.0879428808843756,0.1013396937520353,0,,Uranus,1.815647183343073,1.25,25.0,-90.0,56210.0,180.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om270,2.792920618905306,0.0850352859669776,-0.0223884738506536,0.0511668803118531,0,,Uranus,1.7362169402975294,0.25,25.0,60.0,56210.0,270.0,270.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om90,2.792920451275506,0.08503525234772696,-0.0223884500659148,0.0511668718153218,0,,Uranus,1.7362169403254801,0.25,25.0,-60.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om90,2.783527798239561,0.19886509251411075,-0.1028958296688333,0.0934849433148088,0,,Uranus,1.7420469526854827,1.25,25.0,-30.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om270__om270,2.783527797894377,0.19886509244750167,-0.1028958286732588,0.0934849443365536,0,,Uranus,1.7420469526856035,1.25,25.0,30.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om0__om180,2.7687055234155658,0.1836556333209338,-0.0854406643221925,0.0933759297597182,0,,Uranus,1.866783850080368,1.5,25.0,60.0,56210.0,0.0,180.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om180__om0,2.768705521843776,0.18365563300631882,-0.0854406639915098,0.0933759297272907,0,,Uranus,1.866783850080347,1.5,25.0,-60.0,56210.0,180.0,0.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om180__om180,2.7601886507772346,0.1614766220912853,0.1774519088853859,0.1080564406739734,0,,Uranus,2.014792758066368,1.0,25.0,-90.0,56210.0,180.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om0,2.760188645530005,0.16147662104164492,0.1774519075197856,0.1080564417923008,0,,Uranus,2.0147927580664757,1.0,25.0,90.0,56210.0,0.0,0.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om180__om90,2.733402458278177,0.048449987422940474,0.0203361530446687,0.0395517126829837,1,Jupiter,Jupiter,3.505354837212426,1.5,25.0,-60.0,56210.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om0__om270,2.733402455326336,0.04844998683256936,0.0203361537989535,0.0395517121759139,1,Jupiter,Jupiter,3.505354837218656,1.5,25.0,60.0,56210.0,0.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om180,2.7060814513863027,0.14148133170953672,0.1497693584088045,0.1056934867667759,0,,Uranus,2.153821352838823,1.0,25.0,60.0,56210.0,180.0,180.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om0,2.7060814447142714,0.14148133037957655,0.1497693565905468,0.1056934861686669,0,,Uranus,2.153821352838061,1.0,25.0,-60.0,56210.0,0.0,0.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om270,2.704719658911673,0.16659634689548491,0.1830152960826202,0.0927973211144277,0,,Uranus,1.726696722747085,1.0,25.0,30.0,56210.0,90.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om90,2.704711831117788,0.16659474986848724,0.1830132550624478,0.0927994255959876,0,,Uranus,1.726696722776488,1.0,25.0,-30.0,56210.0,270.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om270__om0,2.7012570372908105,0.07824367391016589,0.0450754945883761,0.0659658731805589,0,,Neptune,2.1669758226873808,1.0,25.0,-60.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om180,2.7012570360396917,0.07824367365897072,0.0450754947905162,0.065965872954091,0,,Neptune,2.166975822687601,1.0,25.0,60.0,56210.0,90.0,180.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om90__om270,2.6759752800732035,0.16174607565437182,0.1729744507881193,0.0634883355403506,0,,Neptune,1.4339973670122743,0.5,25.0,-60.0,56210.0,90.0,270.0
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om270__om90,2.6759752794730245,0.1617460755318307,0.1729744506181286,0.0634883355294454,0,,Neptune,1.4339973670128803,0.5,25.0,60.0,56210.0,270.0,90.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om0__om0,2.6472971776903806,0.12011892899055752,0.0850021704739983,0.1060884697047918,0,,Uranus,2.149623580099842,1.0,25.0,-90.0,56210.0,0.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om180,2.647297176935844,0.12011892883875178,0.0850021703827476,0.1060884695540313,0,,Uranus,2.1496235800998837,1.0,25.0,90.0,56210.0,180.0,180.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om270,2.619694071877574,0.05556922445159523,0.0486289493540649,0.0294158916933192,1,Jupiter,Jupiter,3.2132664192213167,1.0,25.0,-30.0,56210.0,0.0,270.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om90,2.6196940634313393,0.055569222761880366,0.0486289477741973,0.0294158929279127,1,Jupiter,Jupiter,3.2132664192232183,1.0,25.0,30.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om270__om90,2.610970008115423,0.13473655656418737,0.1398050965239875,0.0925660868669315,0,,Uranus,1.7141037141365505,1.25,25.0,0.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om90__om270,2.610970008115423,0.13473655656418737,0.1398050965239875,0.0925660868669315,0,,Uranus,1.7141037141365505,1.25,25.0,0.0,56210.0,90.0,270.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om180__om180,2.610970008115423,0.13473655656418737,0.1398050965239875,0.0925660868669315,0,,Uranus,1.7141037141365505,1.25,25.0,0.0,56210.0,180.0,180.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om0__om0,2.6109451717088596,0.13473094646889963,0.1397974035981425,0.0925603462226023,0,,Uranus,1.714103723805826,1.25,25.0,0.0,56210.0,0.0,0.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om180__om270,2.6021376068791673,0.22745917805118465,-0.0591466624689701,0.1771316790974312,0,,Mars,1.5874284899532114,0.75,25.0,60.0,56210.0,180.0,270.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om0__om90,2.602137604430143,0.22745917756095999,-0.0591466616981407,0.1771316791970281,0,,Mars,1.587428489951685,0.75,25.0,-60.0,56210.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om270,2.5973161709985857,0.16240133908435403,0.1476121077298796,0.1509349748696494,0,,Jupiter,1.0433587257808319,0.25,25.0,90.0,56210.0,270.0,270.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om90,2.5973161706766765,0.1624013390571255,0.1476121077214794,0.1509349748407292,0,,Jupiter,1.043358725779219,0.25,25.0,-90.0,56210.0,90.0,90.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om180__om90,2.593755001905131,0.10653196283146087,0.1008547796746542,0.0189508027408076,0,,Jupiter,1.5131992469516216,0.5,25.0,-90.0,56210.0,180.0,90.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om0__om270,2.5937549970925735,0.10653196187127445,0.1008547785472452,0.0189508017711287,0,,Jupiter,1.5131992469512567,0.5,25.0,90.0,56210.0,0.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om0,2.58399148260165,0.066005610533144,0.0487174790659049,0.0550610299729924,0,,Neptune,2.1275323186018893,1.0,25.0,60.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om90__om180,2.583991480604851,0.0660056101333845,0.0487174794259396,0.0550610296266275,0,,Neptune,2.127532318601629,1.0,25.0,-60.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om270__om270,2.5733368994064576,0.15428380662802596,-0.0764168277790061,0.0680507345608914,0,,Uranus,1.9312302437739475,1.5,25.0,-60.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om90__om90,2.573336899390136,0.15428380662407215,-0.0764168277927201,0.0680507345416034,0,,Uranus,1.9312302437741014,1.5,25.0,60.0,56210.0,90.0,90.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om270__om270,2.5672508243456047,0.13188422713101403,-0.0506554313769839,0.0701756963029072,0,,Uranus,1.5318899670300172,1.0,25.0,-90.0,56210.0,270.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om90,2.5672508242377123,0.13188422710880301,-0.0506554314568624,0.0701756961968601,0,,Uranus,1.5318899670297053,1.0,25.0,90.0,56210.0,90.0,90.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om0__om180,2.565390128808834,0.1649741810867303,-0.0728084878349932,0.0843407745033684,0,,Uranus,1.7125246728484396,1.5,25.0,-30.0,56210.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om0,2.565390124574687,0.16497418024347005,-0.0728084869401063,0.08434077445924,0,,Uranus,1.712524672848237,1.5,25.0,30.0,56210.0,180.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om180,2.5570014661054064,0.15944275695835775,-0.0634326410123509,0.0877352975956073,0,,Uranus,1.7056268219533484,1.25,25.0,-60.0,56210.0,0.0,180.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om180__om0,2.557001461421831,0.1594427560221044,-0.063432640514097,0.0877352970316624,0,,Uranus,1.7056268219533188,1.25,25.0,60.0,56210.0,180.0,0.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om270__om0,2.5367006353715866,0.07609261982389794,0.0249356408835318,0.0640044132098379,0,,Neptune,2.2547609864882694,1.0,25.0,-90.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om180,2.536700635317209,0.07609261981273525,0.0249356408870412,0.06400441319962,0,,Neptune,2.254760986489062,1.0,25.0,90.0,56210.0,90.0,180.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om180__om90,2.53501622203057,0.035413647967434986,0.029979102314566,0.02819731829762,1,Jupiter,Jupiter,4.809546106192428,1.25,25.0,30.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om270,2.535016213774406,0.03541364631605278,0.0299791008561961,0.0281973194811284,1,Jupiter,Jupiter,4.8095461061894405,1.25,25.0,-30.0,56210.0,0.0,270.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om0__om0,2.510693863885688,0.13058748294444475,0.1344550565408239,0.091856941538027,0,,Uranus,0.9374665708451098,1.25,25.0,30.0,56210.0,0.0,0.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om180__om180,2.5106937842873505,0.13058747296490283,0.1344550432273689,0.0918569331964422,0,,Uranus,0.9374665708458709,1.25,25.0,-30.0,56210.0,180.0,180.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om90__om180,2.508517218925132,0.07033065436482372,0.0336603116687946,0.0587642896699969,0,,Neptune,2.240851958346865,1.25,25.0,30.0,56210.0,90.0,180.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om0,2.5085172184872215,0.07033065427796314,0.0336603117809694,0.0587642895923275,0,,Neptune,2.2408519583468163,1.25,25.0,-30.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om0__om180,2.504304640310875,0.13999825694973125,-0.0423501001464751,0.0874284866570232,0,,Uranus,1.7793155190372292,1.0,25.0,-90.0,56210.0,0.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om0,2.504304639718083,0.13999825683129927,-0.0423500999673867,0.0874284867074691,0,,Uranus,1.7793155190372545,1.0,25.0,90.0,56210.0,180.0,0.0
