run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_K,T_equator_K,T_pole_K,T_max_anywhere_K,T_min_anywhere_K,equator_seasonal_range_K,pressure_mean_Pa,pressure_min_Pa,pressure_max_Pa,pressure_swing_frac,peak_cap_kg_m2,frac_year_equator_above_273K,frac_year_liquid_water_possible,spinup_years,S_mean_Wm2,collapsed_fraction,min_airborne_fraction,atmosphere_collapsed,permanently_collapsed
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om180,1.4198986693130111,0.2822295719055801,21.866903516063307,257.8851485843917,617.9892500835875,210.92837151035073,227.4372747491244,164.19375382218485,280.4998348261574,146.31890514474017,68.27458811716367,621.806499376,494.8493662183991,711.2818125498559,0.3042850843543625,999.8922421112823,0.0,0.0,3,175.916977388956,0.0,0.6669128924776269,False,False
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om270,1.5804329577727338,0.114222037734139,24.34176767108197,195.00357168580408,725.7031512177143,199.77142243559751,216.16094424543974,153.103841923682,235.2470978219516,146.90722855182884,25.94650331987279,584.5845750798796,539.8856869068888,652.4653276472119,0.17254501652414989,880.9492329781903,0.0,0.0,3,137.119010618034,0.0,0.7276087424621145,False,False
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om90,1.560213911372827,0.1268527790092793,20.28343379583911,162.00431864987766,711.8215160497314,201.90505694956562,218.29206220475024,145.72141192027775,236.96595217695406,145.10891932324043,28.205932423634174,453.34937783447015,412.76947637447637,499.71920589268683,0.17399717379860447,5008.130653513722,0.0,0.0,200,140.91347144461372,0.0,0.5562930948443078,False,False
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om0,2.018220662126699,0.3922782019050916,19.346372189328218,212.88289414733975,1047.2439605179782,176.3243240154088,190.32487081330197,131.0973718964138,250.25662453785242,121.4914323532293,84.28750648948487,62.114737109365926,5.809268440646742,147.70464114163468,0.960669695984189,7186.448401781306,0.0,0.0,28,90.81245549490963,0.11666666666666667,0.007829202750197717,True,False
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om180,1.6840180685507933,0.0976816391859451,24.608213620184088,177.7731455243459,798.2060454471186,193.25974502109204,209.40387271364864,145.81533271964116,224.60284677317975,145.20105703888677,20.784198246129954,459.97402114503217,418.55406275612773,522.5446820716699,0.19900809037662204,3377.9990362911317,0.0,0.0,200,120.55536513229735,0.0,0.5640890333640536,False,False
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om270,1.6241241526772694,0.0917119599336352,24.00735244428631,218.19039592098807,756.0033669013371,197.01090162408929,213.340538646268,149.975047300685,232.4237250828075,146.5562803188167,21.978419334354534,571.528797166625,512.5929517543186,631.7967755493133,0.1886743149193083,936.056266527206,0.0,0.0,4,129.5370051916895,0.0,0.6908260805314268,False,False
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om90,1.403418427750093,0.2161824415282291,30.057083326393407,259.0408118547585,607.2613692863571,210.666665293671,227.36545099137504,175.52953999378894,290.2097416495577,145.59136697416582,51.98110115526366,594.935772859961,443.88452680024545,704.5926549717715,0.3700125545333295,925.6687615248989,0.0,0.0,3,176.93629368516577,0.0,0.5982271250677162,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om0,1.5821734355823067,0.2083404680026405,26.579561543726157,245.43831963703732,726.9022700147868,198.98248214852828,215.0481534078304,158.3565502841165,256.91226209134686,145.19469036393704,47.747291859429836,562.0449233972623,418.1519936251795,674.1314442637628,0.37971741685799176,1030.9683749237886,0.0,0.0,3,138.9716052273699,0.0,0.5635471612199185,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om180,1.341795973011531,0.1561315799502609,27.32691345639549,298.0145860668708,567.707482754334,216.32576023973138,233.66700385134376,175.4633666265287,279.77349654367885,146.804473927535,39.67967429839673,628.0129260430184,531.7611619574305,702.8442994951597,0.2434154159898787,825.3983781554388,0.0,0.0,3,191.33048226048354,0.0,0.7166592479210654,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om270,1.7677323441850898,0.0988482362380365,27.957883117268192,195.5461243858065,858.4591910726106,187.60825112111124,203.67703486382504,147.29007612612006,223.6873249135963,145.63206305496448,22.24588592677602,497.0110037522605,446.6042377049602,580.7569872761543,0.2309963590802282,966.5021132619312,0.0,0.0,4,109.4201462910316,0.0,0.601892503645499,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om90,1.6135626582516671,0.1101889634296443,27.796538447830013,331.5246750284128,748.6410627809765,196.90878288121542,213.18653026315368,158.4503699021433,238.0609497827978,145.9849303449226,26.468022574699972,553.9305057797488,470.82877340074265,635.8368917361157,0.2595132815977821,928.3180008352775,0.0,0.0,3,131.48588008517297,0.0,0.6345401258770116,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om180__om0,1.3145961816759777,0.1723776648410175,24.773659709585747,294.8542906107146,550.5331084791654,219.19596575781054,236.59506066872905,174.52092059747034,278.5172454216352,147.12809436573764,43.26748263382351,644.0205581203958,557.7315709217052,707.7433946465167,0.21195792833889338,822.5487146728084,0.0,0.0,3,199.8773263912136,0.0,0.751659799085856,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om180__om180,1.3543782367499309,0.1627809623104956,24.5612690067928,285.364579585375,575.7114171224348,215.9852959595626,233.18306452506587,170.98993968527384,270.9186930790047,146.9697047753184,39.795272129095544,636.4897437151939,544.8804225694066,698.1911865926006,0.21958278329378556,850.917118023512,0.0,0.0,3,187.99647094010197,0.0,0.7343401921420574,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om180__om90,1.8975593587286408,0.0938658185889134,25.49968005310208,142.07828242643342,954.7462201191812,181.8005639173358,197.1072839351961,138.68498348689866,216.42501860526886,135.75836738695875,20.169763502945315,153.5542435844832,91.1325042059469,203.2262240592017,0.5515711388733024,7089.402076153603,0.0,0.0,84,94.91374529998335,0.0,0.1228200865309258,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om0,1.8159199768707268,0.112050278785444,25.79510142224633,172.1756249638737,893.7991798410125,185.73216955895498,201.3870849840087,142.06423324148207,219.02432333410263,140.7563498905627,23.079803888557308,260.1132131323676,209.49555874999334,326.93066601373243,0.35920493080574567,5771.739299487177,0.0,0.0,97,103.83608899319981,0.0,0.2823390279649506,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om180,1.5874249555238602,0.2669369081925432,26.81983199172914,263.9975189806023,730.5243517118811,198.3897320822541,214.16864769050417,161.3115547133321,268.15350437824156,144.1598276156327,60.33379160497982,545.4281304238862,357.2728608662519,682.5613814194512,0.476570356026781,1096.845573935443,0.0,0.0,3,140.10820068964998,0.0,0.48149981248821017,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om270,1.29104997100145,0.2011348906326962,28.355270053079018,293.2781507777319,535.8083418532487,220.1550772654343,237.66411994386678,181.99070374248504,296.90115606913395,146.66480101708927,51.327987784673745,630.651155411815,520.8955542098132,714.2828900503781,0.27074334067686456,826.0480712812972,0.0,0.0,2,208.3912171418452,0.0,0.7020155717113385,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om90,1.6252607004427375,0.1623266006843233,25.90639136359141,230.21915115379483,756.7970724559383,196.45723060214894,212.6062990821625,153.73833436502605,244.16082347091887,145.71181528447954,37.314687108038406,557.5007225142326,451.97801182683975,652.4798422136485,0.30729199189751555,999.0446474820105,0.0,0.0,3,130.54210607941806,0.0,0.609134786828625,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om0,2.125296910251165,0.2136033620757545,23.008719416990864,154.71208216521043,1131.681740322036,171.91549032143584,186.2742020472099,128.69647975238183,214.85682369625783,76.19045174966229,41.362742435644925,47.33538546352972,0.0,100.16280687479147,1.0,6723.525123848639,0.0,0.0,30,77.10804686992438,0.1388888888888889,-0.011266083696085616,True,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om180,1.812175515718595,0.1055453762850315,27.10821487003292,170.23921840843963,891.0360593841338,185.56174323127308,201.34342015510217,143.61934468671,220.13881818035173,142.41802628035816,21.966643835388588,330.90976647425356,272.73624746028355,404.74943245204764,0.3261602720280633,4655.797662210218,0.0,0.0,101,104.19099228872503,0.0,0.3675690666580641,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om270,1.1701474077519711,0.2483754437926211,25.02998946773194,317.1705188488856,462.3339170010855,231.8252533005651,250.23735670993796,186.74496779520504,306.6093396094184,147.56800717437292,66.7552160416601,666.6056143099787,594.8805785880533,733.7378134662639,0.1892463933707229,725.7613424706278,0.2222222222222222,0.2222222222222222,2,256.53338708538604,0.0,0.8017258471537105,False,False
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om90,1.3852384438517509,0.1130438226404901,25.252763122992903,282.9168557851776,595.4999043343987,213.52240690859838,230.64326540846375,168.38179317750604,261.6745616172996,147.0230980994912,27.881300351068155,630.5907068259833,549.1822125492015,688.4129733854868,0.2022488916087306,831.426260700041,0.0,0.0,3,178.4603946398704,0.0,0.740137752761727,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om0,1.635976196628539,0.2427637186539856,24.510590958401338,234.67388395079448,764.2938464417474,195.81026533074635,211.72129821631245,151.4137738156818,254.71954259497917,145.1324806917642,54.92834462729425,552.2438142070965,414.241749617018,670.7006439475938,0.3823746057870411,1077.8595428625836,0.0,0.0,4,131.0491423427478,0.0,0.558277290588973,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om180,1.3797924355078055,0.143545395109671,26.47808734473109,302.33539844401207,591.9915828852259,213.53405880721598,230.699494622255,171.46103188557478,270.2220983832257,146.8228343210696,36.18374375534172,623.8308009964217,533.2046732571872,695.2652626990067,0.23309173942144523,839.2731014001387,0.0,0.0,3,180.5891839308727,0.0,0.7186046809396054,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om270,1.6614295325433672,0.1138551859894961,28.723395064183755,239.2513519942372,782.1999453234448,193.73952875472963,209.8307171931346,155.63423491276177,239.0138091416589,145.25793952808422,27.536570789929208,532.0719746571453,422.161935983612,627.3517365552714,0.3270729777498298,985.136593208326,0.0,0.0,3,124.07022398639613,0.0,0.5689513962043289,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om90,1.4734481446809145,0.1790272206762855,23.39081962237186,306.17783004051705,653.2767119619562,207.14766073025368,223.74484458032256,162.39934245098033,257.01408339515444,146.62296304736884,42.502971643764106,611.6625622333048,517.6803006048202,682.8697830347987,0.2419048060610416,933.173439139257,0.0,0.0,3,159.29499352192732,0.0,0.6976823458285988,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om0,1.3275157999208436,0.1644973887916059,23.294249234846596,301.4645500172573,558.6688288315165,218.44227617449656,235.82208850140967,171.09597334050727,269.3831746496995,147.28308119633658,41.13329571775236,647.7062629997519,570.5722897739886,706.2862984744695,0.19215155241382142,819.8199288553376,0.0,0.0,3,195.73819140971986,0.0,0.768965350099715,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om180,1.4869393492865508,0.1862154056601872,23.01522819321545,257.94215695270964,662.2695296074038,206.23375063828354,222.7305148689455,159.348860669077,258.44866072206355,146.41399219345425,43.12731130210726,609.6254739362,501.8889660072761,685.9762671496937,0.2683581195998521,968.0507717631547,0.0,0.0,3,156.63005950897633,0.0,0.6764002237294827,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om270,1.92292504854284,0.0734844652766294,26.88038599359229,75.3940336196557,973.953959261,180.23275725955892,195.56645225867678,139.13792884882537,216.27535405414176,136.21536794473755,15.74836496129727,164.7885224107181,98.58931638526539,220.18841926832332,0.5522502195489052,5953.194830332241,0.0,0.0,86,92.26759182680094,0.0,0.13286969863243314,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om90,1.8240518902945289,0.1119847033546818,23.56633754788018,169.4504607760792,899.8097105869646,185.97065918203327,201.36199428980592,139.26274014854076,217.73788340306115,137.59648022379412,23.005534349645693,166.4753861714508,124.64539086340922,218.16043571248815,0.42865263146211185,7332.956538637431,0.0,0.0,86,102.91155160121826,0.0,0.1679857019722496,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om0,1.7593275584761896,0.1057620733866763,24.997635805246425,174.7274322379425,852.3440833252546,188.9215336725463,204.77629464868386,143.36203754930511,221.07586933558807,142.41906350173144,22.048142558949444,317.4144782997233,272.7806371646494,380.4834133139587,0.2830682557518941,5280.52606822375,0.0,0.0,107,110.54709512146853,0.0,0.367628891057479,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om180,1.7337348701948785,0.325450727106008,22.69134462123417,236.22785744403072,833.8134926523425,190.0629821610552,205.34273463528012,143.18528153613477,260.6959354539419,139.6041867178274,72.95880394765888,322.03009513917885,173.8341797589432,454.91233203989657,0.6178732306960242,4444.947901492011,0.0,0.0,103,119.71377682999184,0.0,0.23427787029507174,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om270,1.3131855639088523,0.209235580362303,29.82967851351969,282.5996342533456,549.6472279760103,217.85487477976315,235.17028729006503,182.41022325387803,300.3475785537113,146.2273647549064,52.18275376742568,617.3784508270097,488.15716420672624,708.8730493594989,0.3113616540397468,855.4736059597919,0.0,0.0,2,201.774795392517,0.0,0.65789375230017,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om90,1.6736605473216537,0.1381051513270254,24.512850243620235,214.72084735751852,790.8533534154218,193.791542212972,209.91724754835042,146.36308446496113,234.21756165361995,145.39748193394723,31.168361018782868,499.66946273385787,431.13267310236586,577.66222964652,0.2536595765207251,2241.171176367853,0.0,0.0,186,122.64364215169451,0.0,0.581041338412892,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om0,1.4869789179359396,0.2394241508578498,21.66975177224854,237.9789898132728,662.295965068774,206.29508209950825,222.67199609045014,156.16885015438942,264.72991966009806,146.5065809585813,56.45631125620071,614.4813372726601,508.83086389023816,697.966248960561,0.2709807033678071,990.5995787557305,0.0,0.0,3,158.49197188758615,0.0,0.6857558812536901,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om180,1.760313440032536,0.0955004564379901,27.24513760565408,172.44925761581575,853.0606309787022,188.25953740531764,204.28262695839928,145.6184152420126,222.42096370913532,144.75572047023388,20.17181816866595,447.2126802330321,391.26175372178346,521.9508578467206,0.25038584027639654,2625.0105829643817,0.0,0.0,200,110.30816670114314,0.0,0.5273069457166893,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om270,1.1544453811174815,0.1897305224019664,17.042485639435636,343.9140796247109,453.0592253313517,235.66774047978868,254.04497525795705,172.1224028106319,284.9520312287493,148.4446636488408,49.892077787187816,700.0973792330292,675.6817789683566,731.5618182396686,0.0763845759552817,614.7225455783905,0.20555555555555555,0.20555555555555555,2,260.02332733882537,0.0,0.9106223436231221,False,False
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om90,1.4773057647850611,0.0720136680232853,24.51029876987906,239.5672093906537,655.8438964186652,206.85887909084516,223.62983407023887,160.17282563368724,243.6005192840306,147.03238986910415,19.067019621724235,613.6584266001252,549.9339722991202,669.7507973282509,0.1788976220813775,848.2078676259557,0.0,0.0,3,156.30986847377673,0.0,0.7411509060635044,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om0,1.6371063654331504,0.2812265912424232,22.505019433046083,225.1330341163348,765.0859700318225,195.9405331342309,211.78576468877577,146.4704683425716,258.44816907401,144.77578814690818,64.08438232915795,511.54594666364915,392.45590791329187,624.9538114672254,0.3720241388849045,2063.856634330078,0.0,0.0,200,132.29254362316394,0.0,0.5289163179424419,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om180,1.426024616069708,0.1278897635500014,24.500329977867747,300.69309082878885,621.9928980347557,210.52199556959832,227.43898423455346,165.3991657414968,255.31309797451397,146.92418886533025,31.53025202426318,622.9664312796448,541.2374732056873,681.6778028264993,0.20602156772377245,863.2548660336797,0.0,0.0,3,168.70387942493085,0.0,0.72943055688098,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om270,1.5328569102759275,0.1890994985837198,27.8839799119756,269.7291702370376,693.1820632807007,202.03917041250796,218.26928772022143,164.58236271056637,261.70608717043086,145.26396157158482,42.624760767189755,569.6309019182049,422.5455443961613,673.8780015036837,0.3729643296660553,996.5936793269873,0.0,0.0,3,147.46943600299718,0.0,0.5694683886740718,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om90,1.4613211088448836,0.1614914436833453,22.59497615893314,294.74063658280085,645.2282576002561,208.2318979702069,224.90868783230516,161.2011847993981,255.81037590171758,146.7777224595684,38.202330213025476,619.6434639679203,529.6642857059775,679.2667208645115,0.22024107845020446,923.4959405314432,0.0,0.0,3,161.45260686869938,0.0,0.7138332691455223,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om0,1.3570309106157314,0.1520351025071876,23.20539663833356,308.8905182320647,577.4036203669834,216.0940965212569,233.33447784623442,168.73859282652026,263.2259245265381,147.2816092700675,37.82669877710277,643.2446240795514,570.4490887999461,701.9312782096353,0.18731490316979627,824.0913550227067,0.0,0.0,3,186.93768498625383,0.0,0.7687993110511404,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om180,1.6084519693360213,0.2272366601692325,24.59671056446925,239.50003818336745,745.0870882724248,197.62009323260418,213.60197275312635,153.42006139364565,255.02467642075857,145.34599125317925,51.646432545982776,562.7677187318228,427.80253223151766,672.7719506602922,0.36411954777298494,1059.5470041644155,0.0,0.0,3,135.04998020284927,0.0,0.5765532779400507,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om270,1.525552010019484,0.1479059256320146,27.69572088486253,278.591241539922,688.2328847935752,202.6892610296773,219.06738625280664,163.94319808305318,256.05254885116085,145.74754121601399,34.08514604740394,577.873451586481,454.40425096558107,663.155909829969,0.3147851896817314,955.2264468126087,0.0,0.0,3,147.82475759402462,0.0,0.6124046508970096,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om90,1.7452113445173043,0.1040666251770505,22.432890643113797,195.92372782310565,842.1063329755369,190.44722656323182,206.07512121206642,140.89031779564905,222.00745429565262,140.00109676821907,22.44350247308799,215.07861860931723,185.43991545978142,263.3533660857545,0.29585135661642725,6289.1629237773195,0.0,0.0,89,112.32245333042881,0.0,0.24991902353070272,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om0,1.6840180685507933,0.0976816391859451,24.608213620184088,177.7731455243459,798.2060454471186,193.25974502109204,209.40387271364864,145.81533271964116,224.60284677317975,145.20105703888677,20.784198246129954,459.97402114503217,418.55406275612773,522.5446820716699,0.19900809037662204,3377.9990362911317,0.0,0.0,200,120.55536513229735,0.0,0.5640890333640536,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om180,2.018220751164894,0.3922788396198785,19.346320171086436,212.88287683116127,1047.2440298201473,176.32431587407552,190.32486759176746,131.0973145348595,250.25673624735526,121.49130067293927,84.28767038787481,62.11432926458867,5.809103506376379,147.70393714152422,0.9606706251790004,7186.461667467925,0.0,0.0,28,90.81247433160421,0.11666666666666667,0.007828980466814572,True,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om270,1.403418427750093,0.2161824415282291,30.057083326393407,259.0408118547585,607.2613692863571,210.666665293671,227.36545099137504,175.52953999378894,290.2097416495577,145.59136697416582,51.98110115526366,594.935772859961,443.88452680024545,704.5926549717715,0.3700125545333295,925.6687615248989,0.0,0.0,3,176.93629368516577,0.0,0.5982271250677162,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om90,1.6241241526772694,0.0917119599336352,24.00735244428631,218.19039592098807,756.0033669013371,197.01090162408929,213.340538646268,149.975047300685,232.4237250828075,146.5562803188167,21.978419334354534,571.528797166625,512.5929517543186,631.7967755493133,0.1886743149193083,936.056266527206,0.0,0.0,4,129.5370051916895,0.0,0.6908260805314268,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om0,1.4198986693130111,0.2822295719055801,21.866903516063307,257.8851485843917,617.9892500835875,210.92837151035073,227.4372747491244,164.19375382218485,280.4998348261574,146.31890514474017,68.27458811716367,621.806499376,494.8493662183991,711.2818125498559,0.3042850843543625,999.8922421112823,0.0,0.0,3,175.916977388956,0.0,0.6669128924776269,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om180,1.692492240899046,0.0853632618165556,26.919039489327293,179.83495420917572,804.2386154757496,192.26535312120356,208.42683979967384,150.60203690486816,224.78361525874635,146.19544765290743,18.40523891164232,533.0671736680919,485.8432090286694,603.8517116984871,0.19542629487277374,922.9295869993304,0.0,0.0,3,119.21554312841778,0.0,0.6547752143243524,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om270,1.560213911372827,0.1268527790092793,20.28343379583911,162.00431864987766,711.8215160497314,201.90505694956562,218.29206220475024,145.72141192027775,236.96595217695406,145.10891932324043,28.205932423634174,453.34937783447015,412.76947637447637,499.71920589268683,0.17399717379860447,5008.130653513722,0.0,0.0,200,140.91347144461372,0.0,0.5562930948443078,False,False
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om90,1.5804329577727338,0.114222037734139,24.34176767108197,195.00357168580408,725.7031512177143,199.77142243559751,216.16094424543974,153.103841923682,235.2470978219516,146.90722855182884,25.94650331987279,584.5845750798796,539.8856869068888,652.4653276472119,0.17254501652414989,880.9492329781903,0.0,0.0,3,137.119010618034,0.0,0.7276087424621145,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om0,1.4088101718666053,0.1956718593907438,26.490334766057217,269.5899609374928,610.7642525990804,211.18485191879086,227.98187068716294,170.6485482477023,274.9772325505164,146.22560455004887,46.13726610198721,611.6451315381362,488.02929098756647,698.2844048786877,0.3011024052980944,920.1466488796092,0.0,0.0,3,174.8117179483893,0.0,0.6577214164252918,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om180,1.3486092717328868,0.1539094556329942,26.412233014415197,293.1890285880569,572.0369785125172,216.02382567623548,233.30476751541852,173.73539666025215,276.5306410699244,146.86123286887218,38.575631788229884,630.4822938254935,536.2351076530102,699.6829939615745,0.2336027711394406,833.3767101396234,0.0,0.0,3,189.33528806222978,0.0,0.7226888243302025,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om270,1.756736630545545,0.1003671272440658,25.973615387778064,175.5156876509212,850.4619305431457,188.76791032420323,204.7443277024958,144.54244098078246,221.34884239427427,143.6877896882804,20.932572529858277,380.1778696530222,332.2794578552728,448.06667249358566,0.25841514610745886,4170.286600984634,0.0,0.0,114,110.81112340502544,0.0,0.44781598093702535,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om90,2.3573353502031065,0.2542884969203799,24.46612560929124,158.36961714419195,1321.9862729849306,162.06966425451142,176.43607919555618,122.10521505288847,209.22349137985762,76.19045174966229,47.29583154263774,39.19331884985016,0.0,90.08896513534629,1.0,5647.1531769087715,0.0,0.0,23,63.309845731847886,0.21666666666666667,-0.03781737177563582,True,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om0,1.3486092717328868,0.1539094556329942,26.412233014415197,293.1890285880569,572.0369785125172,216.02382567623548,233.30476751541852,173.73539666025215,276.5306410699244,146.86123286887218,38.575631788229884,630.4822938254935,536.2351076530102,699.6829939615745,0.2336027711394406,833.3767101396234,0.0,0.0,3,189.33528806222978,0.0,0.7226888243302025,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om180,1.4088101718666053,0.1956718593907438,26.490334766057217,269.5899609374928,610.7642525990804,211.18485191879086,227.98187068716294,170.6485482477023,274.9772325505164,146.22560455004887,46.13726610198721,611.6451315381362,488.02929098756647,698.2844048786877,0.3011024052980944,920.1466488796092,0.0,0.0,3,174.8117179483893,0.0,0.6577214164252918,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om270,2.3573353502031065,0.2542884969203799,24.46612560929124,158.36961714419195,1321.9862729849306,162.06966425451142,176.43607919555618,122.10521505288847,209.22349137985762,76.19045174966229,47.29583154263774,39.19331884985016,0.0,90.08896513534629,1.0,5647.1531769087715,0.0,0.0,23,63.309845731847886,0.21666666666666667,-0.03781737177563582,True,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om90,1.756736630545545,0.1003671272440658,25.973615387778064,175.5156876509212,850.4619305431457,188.76791032420323,204.7443277024958,144.54244098078246,221.34884239427427,143.6877896882804,20.932572529858277,380.1778696530222,332.2794578552728,448.06667249358566,0.25841514610745886,4170.286600984634,0.0,0.0,114,110.81112340502544,0.0,0.44781598093702535,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om0,1.756736630545545,0.1003671272440658,25.973615387778064,175.5156876509212,850.4619305431457,188.76791032420323,204.7443277024958,144.54244098078246,221.34884239427427,143.6877896882804,20.932572529858277,380.1778696530222,332.2794578552728,448.06667249358566,0.25841514610745886,4170.286600984634,0.0,0.0,114,110.81112340502544,0.0,0.44781598093702535,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om180,2.3573353502031065,0.2542884969203799,24.46612560929124,158.36961714419195,1321.9862729849306,162.06966425451142,176.43607919555618,122.10521505288847,209.22349137985762,76.19045174966229,47.29583154263774,39.19331884985016,0.0,90.08896513534629,1.0,5647.1531769087715,0.0,0.0,23,63.309845731847886,0.21666666666666667,-0.03781737177563582,True,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om270,1.3486092717328868,0.1539094556329942,26.412233014415197,293.1890285880569,572.0369785125172,216.02382567623548,233.30476751541852,173.73539666025215,276.5306410699244,146.86123286887218,38.575631788229884,630.4822938254935,536.2351076530102,699.6829939615745,0.2336027711394406,833.3767101396234,0.0,0.0,3,189.33528806222978,0.0,0.7226888243302025,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om90,1.4088101718666053,0.1956718593907438,26.490334766057217,269.5899609374928,610.7642525990804,211.18485191879086,227.98187068716294,170.6485482477023,274.9772325505164,146.22560455004887,46.13726610198721,611.6451315381362,488.02929098756647,698.2844048786877,0.3011024052980944,920.1466488796092,0.0,0.0,3,174.8117179483893,0.0,0.6577214164252918,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om0,2.3573353502031065,0.2542884969203799,24.46612560929124,158.36961714419195,1321.9862729849306,162.06966425451142,176.43607919555618,122.10521505288847,209.22349137985762,76.19045174966229,47.29583154263774,39.19331884985016,0.0,90.08896513534629,1.0,5647.1531769087715,0.0,0.0,23,63.309845731847886,0.21666666666666667,-0.03781737177563582,True,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om180,1.756736630545545,0.1003671272440658,25.973615387778064,175.5156876509212,850.4619305431457,188.76791032420323,204.7443277024958,144.54244098078246,221.34884239427427,143.6877896882804,20.932572529858277,380.1778696530222,332.2794578552728,448.06667249358566,0.25841514610745886,4170.286600984634,0.0,0.0,114,110.81112340502544,0.0,0.44781598093702535,False,False
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om270,1.4088101718666053,0.1956718593907438,26.490334766057217,269.5899609374928,610.7642525990804,211.18485191879086,227.98187068716294,170.6485482477023,274.9772325505164,146.22560455004887,46.13726610198721,611.6451315381362,488.02929098756647,698.2844048786877,0.3011024052980944,920.1466488796092,0.0,0.0,3,174.8117179483893,0.0,0.6577214164252918,False,False
