run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_K,T_equator_K,T_pole_K,T_max_anywhere_K,T_min_anywhere_K,equator_seasonal_range_K,pressure_mean_Pa,pressure_min_Pa,pressure_max_Pa,pressure_swing_frac,peak_cap_kg_m2,frac_year_equator_above_273K,frac_year_above_triple_point,frac_year_liquid_water_possible,frac_year_liquid_water_best_lat,best_water_lat_deg,spinup_years,S_mean_Wm2,collapsed_fraction,min_airborne_fraction,atmosphere_collapsed,permanently_collapsed
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om135,1.3327930555714864,0.2226950244602474,23.62934244664616,232.17255404546847,562.003440350068,217.71016223880048,234.93488586352936,168.7461810441074,277.5215865769483,147.11550412308236,55.65646488786018,646.4165447223952,556.7000713685053,717.6720669491745,0.2242974235641656,852.2656663982938,0.0,0.0,0.0,0.06111111111111111,-18.797368824406544,3,196.47979447788734,0.0,0.7502696379629451,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om15,1.2856588218486924,0.3762776530458105,30.23949569643717,202.1163683249092,532.4557159870399,218.96140806164362,236.36878005729346,175.3847058202908,320.4451587486055,146.79418937848706,100.92501917434205,633.1261371573249,530.9541320447146,737.2320697069728,0.27980054875291493,811.0237874668989,0.17777777777777778,0.09444444444444444,0.005555555555555556,0.005555555555555556,-81.4509211694784,3,222.17643005709064,0.0,0.715571606529265,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om150,1.3917770923365853,0.2068438087651809,24.998140797679305,233.7122151395421,599.7212235865884,212.73421892191607,229.7025706694449,166.77253987232916,270.39073955315655,146.73246454318476,50.728609231527216,627.2806113848228,526.1338917100358,708.9908447938101,0.25791158577929607,886.4200869017307,0.0,0.0,0.0,0.0,-81.4509211694784,3,179.53696241978662,0.0,0.7090753257547653,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om165,1.4900405543608195,0.1765700244700145,26.693812288401816,241.23643159503865,664.342483160241,205.28207580464922,221.77528506706898,163.3942112294609,259.69331818291727,146.09077599557142,42.1080200162783,594.3949706588147,478.3243515220736,687.2333303609237,0.3039855164317111,940.8661025354912,0.0,0.0,0.0,0.0,-81.4509211694784,3,155.69681559955583,0.0,0.6446419831833876,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om180,1.6057068251264728,0.1461816809243822,28.15550282918037,255.9768454752933,743.1804427014852,197.26958375223157,213.4297094315707,158.92203233104863,248.4432452803595,145.20912429226962,33.42586746969749,550.4871137187189,419.0640316630608,650.5510062759982,0.3558321674699376,997.6395490265431,0.0,0.0,0.0,0.0,-81.4509211694784,3,133.40010191675285,0.0,0.5647763229960387,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om195,1.7068525861326107,0.1267445225562236,29.089496215090875,274.155838549196,814.4959217198898,190.93590083192512,206.86609154541873,154.67162509846213,239.08165834967915,144.44407693947565,27.759175329100287,509.8958959960613,373.13599024954385,605.745588149996,0.38400543470875914,1038.2980391121218,0.0,0.0,0.0,0.0,-81.4509211694784,4,117.73964388699375,0.0,0.5028786930586844,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om210,1.7661636020002294,0.1111125386781546,29.398295768660244,290.9742047562829,857.3167084472041,187.4448489029005,203.35425951214802,151.70803323002534,232.4107633307541,144.15595378265886,25.917875722167025,486.1087255299143,357.06097550648917,566.8835708779877,0.3701334915148906,1048.1792848621092,0.0,0.0,0.0,0.0,-81.4509211694784,4,109.75741218004949,0.0,0.4812142527041633,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om225,1.7673405581216146,0.0923249263606247,29.268989088810784,300.71303474874287,858.1738138388577,187.43473117490964,203.38186796862007,151.22271115008118,229.42149664324762,144.53334818968585,22.82438480871179,488.49058075130745,378.24851040411016,557.5193826591005,0.32155092330593804,1026.5812599298008,0.0,0.0,0.0,0.0,-81.4509211694784,4,109.39979775506345,0.0,0.50976888194624,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om240,1.719505744640792,0.0652962701928899,28.8383015131994,300.94155500284035,823.5696599325237,190.27179940540333,206.36029034192137,153.06640293018324,229.3178401679968,145.2466816527596,18.002950290659747,511.36651455813956,421.44565009447257,570.3605663999341,0.2610890813251684,979.7589939325452,0.0,0.0,0.0,0.0,-81.4509211694784,4,115.32372999598665,0.0,0.5679860513402595,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om255,1.6428644264183814,0.0396438601110241,28.191535758224703,274.7638003830783,769.1259791589247,195.0666494147339,211.31565702877265,155.80190404679635,232.00536618457068,145.99950351947967,12.469329871150244,544.6808371330798,471.854415973701,603.0272608854559,0.21752390550163037,921.2129569896424,0.0,0.0,0.0,0.0,-81.4509211694784,4,126.16422583835215,0.0,0.6359223934955539,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om270,1.5558350564540673,0.050816515087399,27.36477083778241,221.0147594999416,708.826950589607,200.81420696973254,217.33452575808195,159.08405306329053,237.36427840321406,146.58714236795012,15.669141200971985,577.8778727665598,514.9418050787831,644.050358272649,0.2004634444116088,864.7531018044198,0.0,0.0,0.0,0.0,-81.4509211694784,3,140.74484484507826,0.0,0.6939916510495729,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om285,1.4709967699923137,0.0926143440980178,26.323423058168643,203.87016991557093,651.6471061853737,206.89409161845697,223.68279706512277,161.8631426967704,245.05518218867846,147.03574363603258,23.32061711417061,607.7208522303611,550.2055414167745,677.9521778244059,0.18843015862502122,817.2527290467548,0.0,0.0,0.0,0.0,-81.4509211694784,3,157.92296599237076,0.0,0.7415169021789414,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om30,1.468430625271915,0.2468412503804909,32.861303439500524,217.64393892390785,649.9426585873279,205.0310876356251,221.45063705432375,169.96736371334038,283.5683233856275,145.32456494033994,60.59235879864602,570.9478202149256,426.4236932189649,707.9756665984164,0.3976859469368679,919.4897307448102,0.0,0.0,0.0,0.044444444444444446,-48.11140308495899,3,162.83299952813437,0.0,0.5746950043382277,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om300,1.3882537489690423,0.1432081628967219,25.14509548286789,200.3504067203941,597.4453355082046,213.18273845906452,230.3626804834466,164.52216385561582,255.91018415172903,147.37157458107737,34.85092408080362,632.6807379558652,578.0237455642347,702.5557681242501,0.17725571151810882,777.6823535967583,0.0,0.0,0.0,0.0,-81.4509211694784,3,178.38572815269862,0.0,0.7790077433480253,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om315,1.3194875931801278,0.2061728564481078,24.08575528418464,199.824414625806,553.6086392988035,218.72880103848627,236.21589844149972,166.92842212981085,271.0603140145245,147.5965106517187,51.268415770201905,651.2302263536384,597.3633098206099,719.2619920791275,0.16947744160115064,753.1208843465523,0.0,0.0,0.0,0.0,-81.4509211694784,3,199.71917527285657,0.0,0.8050718461194202,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om330,1.257361002805567,0.274742078364848,23.11696864020939,197.55502024103683,514.9734891594671,223.98122592103928,241.71431352420342,168.85375476703075,289.4610915347068,147.80876180026954,71.07919224548779,666.6500384990711,616.1486398825404,730.555237326573,0.15660225483113,726.1273451225665,0.16111111111111112,0.16111111111111112,0.011111111111111112,0.016666666666666666,-70.81186354627908,3,223.83127025775514,0.0,0.8303890025371162,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om345,1.2064656304994408,0.3449914148860658,23.14379005184431,196.5832586306921,484.0244764297656,228.069154696821,246.09648539378554,171.32200307096002,310.6678776684556,147.88661842180704,93.70701351045057,674.4743272535367,623.1725900790333,737.4032905991634,0.15490939893597988,709.8993472264667,0.2222222222222222,0.2222222222222222,0.005555555555555556,0.016666666666666666,0.6366328722676353,3,249.0490978728027,0.0,0.8398552426941149,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om45,1.60700759821791,0.1283961606707017,31.414455725286903,234.2961682337548,744.0836943365138,196.50276985534248,212.6366566529466,161.6062374866695,250.16915561478876,145.08224233525863,32.07867276461118,536.3970818796665,411.1082596611772,650.7671092363076,0.36827130039865785,953.2935139984281,0.0,0.0,0.0,0.0,-81.4509211694784,3,132.85316533429042,0.0,0.5540542583034733,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om60,1.605653263021718,0.0839965242941678,28.777972038878836,235.40380848775104,743.1432572301328,197.24486834323147,213.52874495364156,158.46315536320552,239.67765006396908,145.8597086373803,22.253763907019994,553.290981231602,462.09891406212296,637.0429306868812,0.27461888076542607,924.9497364504628,0.0,0.0,0.0,0.0,-81.4509211694784,3,132.44394120899122,0.0,0.622774816795314,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om75,1.525736321466237,0.0985357990194144,26.48314324484808,231.0583487649456,688.357613117306,202.9979504035653,219.5551912589115,160.01693182755923,244.56867666433345,146.51618295418328,24.981779802199867,590.0381801258361,509.5557454765289,663.7990854668826,0.2323644960761987,889.5717260036647,0.0,0.0,0.0,0.0,-81.4509211694784,3,146.87835983778808,0.0,0.6867328106152681,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om270__om90,1.429936406590242,0.140076965436916,24.6475825588854,233.68606642865475,624.5539762826527,210.17814853329367,227.05070146300415,163.45583818427792,256.2713427064587,146.9264050238753,34.38975695288859,623.3034881272152,541.4143342403529,693.0318762350821,0.21877426882353002,864.0257927592578,0.0,0.0,0.0,0.0,-81.4509211694784,3,168.0613353562677,0.0,0.7296689140705565,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om0,1.4274087052804123,0.1745910099443247,27.847647977110118,257.9598067430453,622.8986704633479,209.52682133452547,226.29719223279955,170.01752620781014,272.42365478589164,146.11324925425188,41.647870910239305,603.7876087383739,479.92970103975745,695.5157355640888,0.3099657182442942,909.8710648554487,0.0,0.0,0.0,0.0,-81.4509211694784,3,169.59909018494596,0.0,0.6468055270077593,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om105,1.6801986737267114,0.0703130264470943,22.870429951157355,294.9145929357236,795.492059032715,194.00499666234958,210.00159470557878,143.9639789216858,227.05256222423907,142.8451897594185,16.906773366823067,347.89419148975924,291.58416682278346,381.2194825945269,0.23512784593719582,5072.695326680981,0.0,0.0,0.0,0.0,-81.4509211694784,115,120.82396408258491,0.0,0.39297057523286183,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om120,1.568590292789906,0.0621825970095697,23.53401608292662,250.8262453349612,717.5615790859755,200.79356837508965,217.23628085004248,153.19273547047374,234.77462070955832,146.81306016414433,15.851926393887979,592.6240290606152,532.4357777516233,639.0443536121423,0.16682500245550003,905.6516155512571,0.0,0.0,0.0,0.0,-81.4509211694784,3,138.5544099394451,0.0,0.7175684336275246,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om135,1.4519049187586897,0.1062434348419926,24.597341023297847,221.59449205120129,639.0019112931955,208.60515704299763,225.4765582164173,161.3948177487562,248.46478704660896,147.08540976369972,26.623554741215578,619.3885372409816,554.2414975093451,683.4470793581581,0.18904987050373112,839.1661770492365,0.0,0.0,0.0,0.0,-81.4509211694784,3,162.32552087640238,0.0,0.7469561961042386,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om15,1.5226512606380418,0.1639963688776736,26.82694187338828,272.09401401157606,686.2708653457885,203.00633045102882,219.396428287258,163.28670016886906,256.8612801155516,145.74792408822557,37.110786498174356,581.2862239932795,454.43031674745924,670.032905754405,0.32177910540706056,969.9511969729319,0.0,0.0,0.0,0.0,-81.4509211694784,3,148.77067943721673,0.0,0.6124397799830987,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om150,1.3408370136692536,0.1815038047504698,26.077710368536,215.6645222522409,567.09899481312,216.63598134320554,233.9773219618606,169.44507557158047,271.32480394228475,147.16224304494418,45.56089044267176,638.7032181003269,560.5380590420026,714.2756412970899,0.21523565044988424,796.6728875110479,0.0,0.0,0.0,0.0,-81.4509211694784,3,192.45103848395757,0.0,0.7554421280889522,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om165,1.2234053219851764,0.2723378316843179,27.88108930390571,215.6730098926432,494.2542818996429,225.88921819956016,243.85413498507813,179.88439501257167,307.77082185443805,147.18810556998625,72.24028217076238,655.4215610927401,562.6720766007112,733.1567693525141,0.23253511374158908,762.2529038378813,0.17777777777777778,0.12222222222222222,0.011111111111111112,0.011111111111111112,-46.2382573073202,3,236.26059023947968,0.0,0.7583181625346511,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om180,1.1140975490015133,0.388896532487735,29.57488482270943,219.35440339761823,429.5163699326583,235.3048786519848,253.73893575052304,192.83126056458661,360.1143568535665,147.09838817820622,112.96103743165276,667.7990435203144,555.3005645635899,741.467214945942,0.25107873501315225,751.7584108235079,0.2777777777777778,0.18888888888888888,0.005555555555555556,0.011111111111111112,-81.4509211694784,3,297.54960321979297,0.0,0.7483835101935172,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om195,1.0313191061506368,0.5310462795735249,29.84419921707429,222.40472186312655,382.5467244178141,242.67547463396647,261.1574805751665,207.2219690375668,442.35459427200067,146.98820422230378,176.30263847080482,673.7930318930696,546.3674098468576,742.0,0.26365578187755034,767.8559773661419,0.3,0.19444444444444445,0.005555555555555556,0.011111111111111112,24.274652194584778,3,377.53120541786353,0.0,0.7363442181224495,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om210,1.006404600790413,0.6625288755991807,25.275914573820764,232.02755395280468,368.7684964301349,244.1144479879326,262.0943158689724,220.01721763802595,608.1011795821626,146.95345408152735,257.77075322089973,668.719409005646,543.5772218815611,742.0,0.2674161430167641,844.3142156662404,0.2833333333333333,0.17777777777777778,0.005555555555555556,0.011111111111111112,-67.25314872563517,2,448.487144739681,0.0,0.732583856983236,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om225,1.2142942619553951,0.6284878445948447,15.140422983428234,277.8405431646036,488.7432883786354,224.9764398740704,241.37311609260678,190.7727932812856,415.2800540120684,146.81972368261913,212.80434733530024,645.8075033797629,532.959861967462,742.0,0.28172525341312404,1062.2629685147804,0.2222222222222222,0.16666666666666666,0.005555555555555556,0.022222222222222223,58.82116446134409,2,296.66852592404945,0.0,0.718274746586876,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om240,2.1864560105025617,0.3911239478124553,10.127613774542056,333.3108329252264,1180.880656249174,170.4760452187299,183.8182859011079,115.19265976488506,238.63880994520608,76.19045174966229,80.61598518102548,13.172412055993323,0.0,33.860427302327885,1.0,7811.963183763394,0.0,0.0,0.0,0.0,-81.4509211694784,13,77.33378836160605,0.3611111111111111,-0.019118298378263177,True,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om255,2.3021906067965805,0.289580360214704,14.40708657323753,346.6124383316846,1275.8711249709345,166.14431624135858,179.60879814040416,114.8310344793301,215.16116274342036,76.19045174966229,55.40282381445991,12.317168050666469,0.0,32.30133251104784,1.0,7223.588750723482,0.0,0.0,0.0,0.0,-81.4509211694784,16,67.07086291384935,0.37777777777777777,-0.022025796501488948,True,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om270,1.9043253769260653,0.1326755361032592,20.1550878868232,333.69529033128475,959.8571948141068,182.80787958296193,197.54935629712907,132.5328787395253,215.87914849015783,128.0612483869507,27.310370629200705,55.56908475686594,22.271753840765946,89.33357050816632,0.750689984581664,9361.284532163158,0.0,0.0,0.0,0.0,-81.4509211694784,63,94.66125669836234,0.0,0.030015840755749257,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om285,1.6492614334047755,0.0614239573742787,23.27872446718237,282.1413209945172,773.6225985123954,195.69183100744698,211.90243340551746,145.74596413670085,228.822021449561,144.87307149372091,14.884844949539243,455.17163924381475,398.2919812467395,491.70964741524733,0.18998542464963453,3445.6458974922693,0.0,0.0,0.0,0.0,-81.4509211694784,123,125.325645946554,0.0,0.5367816458850937,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om30,1.638912878033029,0.154622156446999,25.56087122799856,288.1298826339165,766.3527038499933,195.69425218430354,211.79824013157034,154.23567921398808,243.7701532076711,145.32383198590045,34.68438361294158,550.6937996112933,426.3765972069433,628.8637976172723,0.3219889603719296,1033.6841947259306,0.0,0.0,0.0,0.0,-81.4509211694784,3,128.21564579043806,0.0,0.5746315326239129,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om300,1.4970614530376494,0.0936638605755811,25.51000989415928,239.1504599685046,669.0434672997309,205.18562713785758,221.87566469482147,160.45142924336392,245.78203664458056,146.73089658810724,23.7314088317478,602.5778109960179,526.0119653896647,669.4794661269334,0.2142970890014828,876.9435707048921,0.0,0.0,0.0,0.0,-81.4509211694784,3,152.48681670108772,0.0,0.7089110045682812,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om315,1.405525772906097,0.1354671174338048,27.1192095943,235.2755292962885,608.6296599785943,211.46628110211827,228.46315651840175,168.06563049702063,264.41821043245096,146.7496423225167,34.28053335613257,618.7204643111743,527.471340396923,697.117471834653,0.24335372199359795,843.6398170792722,0.0,0.0,0.0,0.0,-81.4509211694784,3,173.83709969968024,0.0,0.7108778172465271,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om330,1.3644675953531542,0.1646043701857759,28.08731930505728,239.7579819795212,582.1564739923085,214.30773577667392,231.48465462794036,172.5060047984155,277.82600753828916,146.62144633736798,41.61665393445605,622.4768577837779,517.5640804025562,707.234970525632,0.2681865264412877,842.3558356996244,0.0,0.0,0.0,0.027777777777777776,-64.15806723683288,3,185.28334150606966,0.0,0.6975257148282429,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om345,1.3721725581654796,0.177427549771549,28.317652791405223,247.5772958962498,587.09446624831,213.63016598612742,230.68678863369715,173.25972711060314,280.9272229797753,146.41279791438745,44.09871305257161,617.7399089475764,501.79998874706615,706.4750271063394,0.2897130549647374,865.5417940359742,0.0,0.0,0.0,0.044444444444444446,-58.821164461344075,3,183.6227544767021,0.0,0.6762803082844557,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om45,1.749231545728222,0.1525007781144499,24.270688263248516,303.0585741278811,845.0177733027709,189.5444482881444,205.28991523888567,143.1988023593549,233.2647293222508,140.91928724711352,33.495081352693,313.57891115207985,215.04452246423412,383.12659524489413,0.438711576974243,6513.658103011373,0.0,0.0,0.0,0.0,-81.4509211694784,107,112.51573577309647,0.0,0.2898174157199921,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om60,1.8206634819650476,0.1482352027852878,23.290023111712102,312.8510161300782,897.3036089057972,186.14112951898267,201.43178925905084,139.28818772343314,226.40197714262604,136.10131247728643,31.880439441969465,171.10186265908766,96.67779743057073,228.06439193744828,0.576094292452779,7917.147648263287,0.0,0.0,0.0,0.0,-81.4509211694784,79,103.79190875959418,0.0,0.13029352753446188,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om75,1.824332527104567,0.1317124477983725,22.706335572656275,315.6361207050528,900.0173769154371,186.1027287113848,201.39836231378428,138.38095881908814,223.48005736382544,135.31042719818498,28.393811511857713,146.9816139065947,84.32765540432611,196.07387145633822,0.5699189556569539,8181.872427034075,0.0,0.0,0.0,0.0,-81.4509211694784,81,103.1312536490868,0.0,0.11364913127267673,False,False
20260811_184731__rp1p5__vinf25__inc60__toff59132__Om90__om90,1.77258776592635,0.1036367573239532,22.5826831379412,312.2506053171314,861.9985071115904,188.91166028064072,204.4281527044405,140.0419860577804,223.614782444671,137.94752744003628,23.13968357014221,189.3718572701852,132.2020505875938,231.40583328188626,0.42870044063862345,7446.5567027947745,0.0,0.0,0.0,0.0,-81.4509211694784,87,108.87484280820695,0.0,0.1781698794981048,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om0,1.4927228358718585,0.098380417307308,24.78869273781512,179.60536350319504,666.1371543744215,205.66939712596755,222.38581887709543,158.26651293134324,238.43907048090333,147.2417119964178,22.277251515033257,608.4297977236029,567.1188480578903,671.7281025329802,0.15573154388006838,809.2257278815142,0.0,0.0,0.0,0.0,-81.4509211694784,3,153.444639696178,0.0,0.7643111159809843,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om105,1.611040617121705,0.0665308932515751,20.470645343827485,297.9795583112204,746.8865301376385,198.74477420528854,214.905590907983,143.8314262423353,229.60435602167615,142.98470060002495,16.005640535594694,340.3901953531694,297.9920010957962,367.36083321377845,0.18883023405386945,5671.568118307515,0.0,0.0,0.0,0.0,-81.4509211694784,113,131.38580898041212,0.0,0.4016064704795097,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om120,1.6948646720964855,0.0888742180037092,21.16364068014793,321.67275926783526,805.9302060267154,193.57228602621979,209.36276365779034,141.31496698127518,225.3420246539979,140.0210588006837,20.280600682315125,230.36637854477223,186.04185486678483,266.2336477361729,0.30120833167134076,7002.870907395461,0.0,0.0,0.0,0.0,-81.4509211694784,91,118.91867286760348,0.0,0.25073026262369924,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om135,1.7552154752654223,0.1070648468730606,22.04630455838437,332.16110319698936,849.35754937687,189.98290188284062,205.53803108449358,140.08542758164705,222.87679902624615,138.45382987825897,23.450022381034856,189.84175885751344,143.83910802182643,232.69253862956742,0.38184907488241526,7445.396678215826,0.0,0.0,0.0,0.0,-81.4509211694784,86,111.0812516358216,0.0,0.19385324531243453,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om15,1.391413847069876,0.1425731954780101,24.36380404487103,201.91169919933603,599.4864535767744,213.1163034481354,230.27184093882133,163.5996706736214,255.3104900656658,147.41467210879185,34.64047922489944,635.07626111207,581.6845872292286,701.8433101127786,0.17120448560554324,783.2643857741244,0.0,0.0,0.0,0.0,-81.4509211694784,3,177.55992299723513,0.0,0.78394149222268,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om150,1.7837488446878784,0.1121702934385214,22.992058124266016,338.3308576698376,870.1526549007141,188.17939504231464,203.70995582171963,140.1331150861957,221.38991059580874,138.44500223040748,24.174866422858436,191.58445656090586,143.62844554472568,241.3967111536063,0.4050107606754776,7345.04750750196,0.0,0.0,0.0,0.0,-81.4509211694784,90,107.61684177820361,0.0,0.1935693336182287,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om165,1.7778435081547683,0.1028543587928869,23.897148649592165,342.8427541462022,865.8351000747393,188.24127407649175,203.91001523609944,141.38765002974128,220.73949432277226,139.98791641932448,22.2475347234002,233.5694314285896,185.04344653800737,287.386125322827,0.35611558724296766,6361.0363139961455,0.0,0.0,0.0,0.0,-81.4509211694784,84,108.22323599745349,0.0,0.24938469883828485,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om180,1.742663297148216,0.082901309847602,24.7590971321562,345.4440568595311,840.2627653411097,189.95635235946662,205.84067772785457,143.69348177275012,221.4545654166253,142.72324127922616,18.565109874522108,333.76521502490084,286.0859915840753,387.2945850315284,0.26132199457220406,4889.529519941458,0.0,0.0,0.0,0.0,-81.4509211694784,105,112.42649953410368,0.0,0.385560635558053,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om195,1.6867724560359478,0.0502577371488092,25.502743198215644,345.1020128246127,800.1651700570587,192.87764779267098,209.12940700952146,149.07003481690282,223.55484302530766,146.33337835071816,13.24420672105456,542.7575586501092,495.915046228746,592.4778153877153,0.16298124022716187,933.6320455776216,0.0,0.0,0.0,0.0,-81.4509211694784,5,119.7386357495258,0.0,0.6683491189066657,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om210,1.618193788857882,0.0107004705566153,26.06405226114779,311.6713131272708,751.8664172981439,197.068808389936,213.429634939951,154.03990185034533,227.62605881735658,146.650411544585,7.831591549285392,564.9978077615733,519.7876817354233,607.2054482896367,0.1439673619537668,879.8110196076528,0.0,0.0,0.0,0.0,-81.4509211694784,3,129.94570776972378,0.0,0.700522482123212,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om225,1.5457510999542374,0.0403542378446336,26.30231881654696,195.62221684212412,701.9468648472596,201.7414441171448,218.30517553259028,158.01351644307013,234.06103539032804,146.89978575639944,12.516443252030122,586.6984888585409,539.2934425439721,644.4262917984036,0.1631417752386184,837.6866236508395,0.0,0.0,0.0,0.0,-81.4509211694784,3,142.51904720483222,0.0,0.7268105694662697,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om240,1.480261289994116,0.0792695655349704,26.06136286210591,197.0863856632103,657.8130205907626,206.27724650757452,223.076150325704,160.9125268088312,241.64567298456043,147.1037362123278,19.972784329082316,606.0870620251868,555.7375099512675,672.5482162513695,0.173683764936852,809.4855653635649,0.0,0.0,0.0,0.0,-81.4509211694784,3,155.7722722156634,0.0,0.7489723853790666,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om255,1.4377189722267745,0.0999560504643251,25.110153895282743,196.3763568601791,629.6596997804933,209.5526913774104,226.51706065306638,162.03569463112223,245.95380753530327,147.32185342442617,24.289741305027608,621.4415257767187,573.8262522215367,686.1653265493475,0.1637201268865508,788.5575673788765,0.0,0.0,0.0,0.0,-81.4509211694784,3,165.43622116163922,0.0,0.773350744233877,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om270,1.4328065535592656,0.1416706459066406,26.76238236779091,179.1366558539995,626.4353126419084,209.40463192509733,226.41764482959883,163.26937235140866,254.01442074723406,147.2267362659601,32.93394818277747,613.769302599903,565.8733790802806,694.1313643699967,0.1847748018217341,774.1315676867531,0.0,0.0,0.0,0.0,-81.4509211694784,3,167.42704617287924,0.0,0.7626325863615642,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om285,1.6418295554866742,0.1022561877158079,19.458951743571355,76.8515667522311,768.3993634254222,197.06616980747532,212.9991912217923,141.26791314104162,231.68779386711515,139.87160060986184,21.442753153345883,228.71781353573465,181.57799945519486,263.15931687663675,0.31000733088118404,6956.007446016671,0.0,0.0,0.0,0.0,-81.4509211694784,95,126.8891570130323,0.0,0.244714284980047,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om30,1.3432767092515334,0.1674899135668311,23.35742333565165,209.3601943821644,568.6474806398857,217.15022221607302,234.4563241060514,165.53592572116526,263.9626062085442,147.53741647646805,41.44726892870217,649.9081949047749,592.226462934706,712.0169504065487,0.16824106140091832,777.8548735177671,0.0,0.0,0.0,0.0,-81.4509211694784,3,191.26955343505338,0.0,0.7981488718796577,False,False
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om0__om300,1.9871602097782357,0.2747210944068767,20.30478548487408,65.25759085134337,1023.1615613059912,178.35954452446072,192.6831131077305,130.4362659216425,234.14617668782165,115.76430673239344,55.16960877995231,56.49522524411538,1.5896646697413295,123.60741618647334,0.9871394070130617,8738.898913007495,0.0,0.0,0.0,0.0,-81.4509211694784,61,89.61325646962973,0.17777777777777778,0.0021424052152848594,True,False
